Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Optim_A	Optim_B	Optim_c	Optim_q	Optim_r	Optim_s	Optim_Lam	Optim_Nu	OptimCase	Margin	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
21	5.5416665	1.3838102	8.0	2.0	43.458332	32.558895	113.0	0.0	1000.0	29838.0	0.04520909090909091	1.3009441	0.6121641	2.3284004	-0.9598876	4.3523884	3.37565	27.184227	-0.19697674	-1.3969839e-08	-0.0037482642	-2.2351742e-08	-0.017866515	0.1709389	-0.02705265	25.330582	-6.232296	0.8362952	0.0	0.005500354	0.005592045	0.018458333	0.005591709	-0.0014697993	0.023647355	0.99176776	0.8362952	1.0	0.0	0.0	1.6467974	0.009376415	660000	757.9208669662476
22	5.8333335	1.5184056	9.0	2.0	36.833332	29.286894	138.0	0.0	1000.0	30877.0	0.04474927536231884	1.3135188	0.57022667	2.216786	-0.9010316	4.5907655	3.775964	25.46658	-0.5872757	7.450581e-09	-0.005636763	-3.7252903e-09	-0.014207665	0.19199567	-0.039653495	20.343563	-5.2180123	0.48495984	0.0	0.003435753	0.012969101	0.0118333325	0.0040749125	-0.0035678467	0.01991605	0.5147022	0.48495984	1.0	0.0	0.0	1.6073145	0.009779307	690000	801.3273339271545
23	5.75	1.6137431	9.0	2.0	43.041668	22.910112	89.0	0.0	1000.0	32041.0	0.04450138888888889	1.300956	0.6131655	2.2627797	-1.0957	3.9265463	3.5553706	28.150112	-1.1588551	1.1175871e-08	-0.0022630524	-7.450581e-09	-0.018623704	0.17509642	-0.03601668	18.047642	-4.5873337	0.8079489	0.0	0.003857056	0.005924887	0.018041668	0.004593875	-0.0041279187	0.02312605	0.80684096	0.8079489	1.0	0.0	0.0	1.6002042	0.009601661	720000	825.5645813941956
24	4.9583335	1.7672758	8.0	2.0	30.541666	28.873257	129.0	0.0	1000.0	32972.0	0.043962666666666664	1.2489914	0.6431431	2.2824366	-0.93455064	3.6482399	3.2095902	27.48584	-0.5859587	1.8626451e-09	-0.0076878937	1.8626451e-09	-0.0091668945	0.194315	-0.044159073	16.765568	-4.410967	0.28682578	0.0	0.004020516	0.018561786	0.005541666	0.004609205	-0.0035454524	0.021352923	0.46540496	0.28682578	1.0	0.0	0.0	1.5795792	0.009401119	750000	869.8541612625122
25	6.3333335	2.0548046	9.0	2.0	35.416668	25.636751	106.0	0.0	1000.0	34164.0	0.0438	1.238356	0.59442735	2.2736917	-1.0805594	3.6907465	3.4970813	24.986887	-0.704614	-3.7252903e-09	-0.0066233836	1.8626451e-08	-0.009345584	0.19390412	-0.049863033	17.07106	-3.3247962	0.40345564	0.0	0.004319764	0.014764943	0.010416668	0.004678835	-0.0027280871	0.020726992	0.5408965	0.40345564	1.0	0.0	0.0	1.5509614	0.009199915	780000	893.5921220779419
26	6.3333335	1.6996732	10.0	3.0	38.041668	24.761326	82.0	0.0	1000.0	35330.0	0.043617283950617286	1.3284297	0.60423535	2.33994	-0.99936676	3.8166099	3.3224585	23.835762	-0.7084835	0.0	-0.004412492	-3.5390258e-08	-0.013860948	0.17034298	-0.032452516	18.467672	-4.4025598	0.53004414	0.0	0.0031964919	0.01119217	0.013041668	0.0037488118	-0.0032658335	0.01931067	0.53441626	0.53004414	1.0	0.0	0.0	1.5493524	0.0096969325	810000	936.4029626846313
27	6.6666665	1.1785113	9.0	5.0	41.875	30.86842	121.0	0.0	1000.0	36489.0	0.043439285714285715	1.4001508	0.588389	2.3885407	-1.0037322	4.3662815	3.9373603	26.928015	-0.2758215	-1.071021e-08	-0.0025488224	3.7252903e-09	-0.01863027	0.16481295	-0.035118207	18.434002	-4.0489683	0.6032726	0.0	0.0032810753	0.008674525	0.016875	0.0041936706	-0.004790211	0.025143811	0.6150144	0.6032726	1.0	0.0	0.0	1.5699775	0.009411678	840000	969.2520091533661
28	5.875	1.7868152	9.0	2.0	38.583332	19.4399	81.0	0.0	1000.0	37652.0	0.04327816091954023	1.3830043	0.610441	2.4409945	-0.8121918	4.0613604	3.5776963	23.825163	-1.5109782	3.7252903e-09	-0.004319422	0.0	-0.015837573	0.1982185	-0.04881787	18.373608	-4.4237423	0.4540471	0.0	0.0023553264	0.0112463385	0.013583332	0.0028890488	-0.0033540467	0.021077683	0.4576358	0.4540471	1.0	0.0	0.0	1.5435996	0.009328555	870000	1004.6993143558502
29	6.1666665	1.9720265	9.0	0.0	43.083332	33.241436	141.0	0.0	1000.0	38897.0	0.04321888888888889	1.4264764	0.62000036	2.5030942	-0.9152519	4.1478615	3.5457792	28.337664	-0.49232253	-5.5879354e-09	-0.0012287468	6.519258e-09	-0.01876897	0.17326304	-0.037788667	17.486622	-4.2286305	0.892077	0.0	0.002469311	0.003822378	0.018083332	0.003074495	-0.003497557	0.020213533	0.80375016	0.892077	1.0	0.0	0.0	1.5665923	0.009417191	900000	1043.0111503601074
30	5.7916665	1.442774	8.0	2.0	27.958334	19.260233	76.0	0.0	1000.0	39843.0	0.04284193548387097	1.3356304	0.654941	2.4173732	-1.0577346	3.9655497	3.6151211	26.967796	-2.0376897	-1.4901161e-08	-0.008206425	3.7252903e-09	-0.0036270441	0.19641	-0.056293763	14.712553	-4.092292	0.12684064	0.0	0.00385181	0.019566782	0.002958334	0.003929135	-0.0012498397	0.020201733	0.4436829	0.12684064	1.0	0.0	0.0	1.5515497	0.009613404	930000	1079.2827606201172
