Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	mmd_entropy	alpha	Time
36	5.0	4.6368093	11.0	0.0	417.0	326.60602	915.0	0.0	3.8	2.1817424	7.0	0.0	523.9	120.06202	721.0	309.0	1000.0	1000.0	143999	5.2745237	5.2744193	-5.033727	0.55841327	1.5152869	0.10000002	3145.229088783264
37	4.5	4.974937	12.0	0.0	595.5	294.7376	896.0	113.0	7.0	4.64758	14.0	0.0	195.7	257.52206	716.0	0.0	1000.0	1000.0	147999	5.1260138	5.12596	-4.8907266	0.5413633	1.5156827	0.10000002	3238.9557390213013
38	4.25	5.7608595	14.0	0.0	327.25	179.27127	587.0	121.0	4.3	5.060632	17.0	0.0	215.2	263.3719	807.0	6.0	1000.0	1000.0	151999	4.971461	4.971499	-4.7355742	0.54571384	1.5050414	0.10000002	3332.61221909523
39	10.75	2.4874685	13.0	7.0	78.5	83.4401	197.0	0.0	6.2	5.5641713	15.0	0.0	282.4	280.16287	911.0	1.0	1000.0	1000.0	155999	4.9536576	4.9534564	-4.7201424	0.55907726	1.5290737	0.10000002	3425.727515220642
40	5.25	6.1390147	15.0	0.0	101.25	103.497284	267.0	0.0	4.9	4.182105	13.0	0.0	276.9	166.30301	547.0	52.0	1000.0	1000.0	159999	4.964475	4.964593	-4.72561	0.57789075	1.5278018	0.10000002	3517.995369911194
41	7.75	5.9319053	16.0	0.0	220.25	233.4142	613.0	0.0	1.8	1.8867962	6.0	0.0	313.8	236.21762	701.0	7.0	1000.0	1000.0	163999	4.7914124	4.7914996	-4.545267	0.5814019	1.5112724	0.10000002	3612.9621052742004
42	5.25	2.2776084	9.0	3.0	331.5	179.53064	544.0	139.0	3.4	2.6532998	9.0	0.0	478.0	193.20248	884.0	163.0	1000.0	1000.0	167999	4.5807505	4.5808473	-4.330113	0.5926941	1.4859421	0.10000002	3706.01278090477
43	6.5	4.031129	11.0	0.0	260.75	160.9074	531.0	109.0	6.7	5.5145264	17.0	0.0	320.8	333.3883	884.0	2.0	1000.0	1000.0	171999	4.2968354	4.2968874	-4.0447063	0.5928728	1.4875002	0.10000002	3798.185928583145
44	5.25	4.5483513	13.0	2.0	219.5	121.30643	349.0	66.0	5.2	4.445222	15.0	0.0	263.0	254.95609	706.0	0.0	1000.0	1000.0	175999	4.0775743	4.077608	-3.8268545	0.5826174	1.4890032	0.10000002	3890.8502929210663
45	8.5	1.6583124	11.0	7.0	180.5	168.94452	456.0	33.0	4.6	4.1761227	13.0	0.0	348.6	255.06595	793.0	21.0	1000.0	1000.0	179999	3.9141312	3.9140909	-3.65904	0.60146505	1.4875888	0.10000002	3983.944892168045
46	7.5	2.6925824	12.0	5.0	94.75	67.89836	197.0	6.0	6.0	4.9193497	17.0	0.0	242.0	213.11592	703.0	0.0	1000.0	1000.0	183999	3.695582	3.6956568	-3.4382226	0.6092196	1.4911275	0.10000002	4078.0585985183716
47	12.0	5.7879186	19.0	3.0	111.75	193.55667	447.0	0.0	8.2	6.4467044	16.0	0.0	182.3	143.50613	489.0	0.0	1000.0	1000.0	187999	3.5676122	3.5676312	-3.308201	0.62360615	1.5030004	0.10000002	4170.991861343384
48	4.5	5.545268	14.0	0.0	276.25	201.3956	581.0	16.0	2.0	1.6124516	5.0	0.0	472.0	288.25995	944.0	118.0	1000.0	1000.0	191999	3.4800057	3.4799325	-3.2206457	0.609652	1.4988102	0.10000002	4264.73929977417
49	4.25	2.9474566	9.0	1.0	207.75	167.72354	478.0	24.0	7.0	5.5136194	16.0	0.0	270.2	284.20093	845.0	10.0	1000.0	1000.0	195999	3.3264618	3.3266366	-3.063175	0.6208683	1.5047754	0.10000002	4358.472118377686
50	5.25	4.968652	13.0	0.0	306.75	115.02255	474.0	197.0	6.1	3.0805843	12.0	2.0	272.3	212.03635	752.0	49.0	1000.0	1000.0	199999	3.260319	3.2604725	-2.9955683	0.62596226	1.5337474	0.10000002	4451.254592895508
51	4.75	3.5619516	10.0	0.0	464.5	315.87457	916.0	132.0	5.1	4.1821046	12.0	0.0	287.1	188.00981	732.0	76.0	1000.0	1000.0	203999	3.0861616	3.0863016	-2.8190255	0.6201602	1.4963051	0.10000002	4545.358352899551
52	7.0	5.9581876	17.0	2.0	229.5	167.12495	470.0	0.0	4.5	4.387482	14.0	0.0	295.6	207.42912	612.0	0.0	1000.0	1000.0	207999	2.844092	2.844327	-2.5748813	0.6136291	1.4928218	0.10000002	4637.45765209198
53	9.0	7.2456884	20.0	2.0	128.5	172.00945	419.0	0.0	6.0	5.25357	14.0	0.0	281.0	245.817	912.0	21.0	1000.0	1000.0	211999	2.6590137	2.659271	-2.3861508	0.63081104	1.4982368	0.10000002	4730.7493624687195
54	7.75	6.977643	19.0	0.0	166.25	97.929504	244.0	0.0	4.4	3.852272	14.0	0.0	277.8	223.66663	862.0	5.0	1000.0	1000.0	215999	2.5269275	2.5270183	-2.252511	0.64354986	1.5172107	0.10000002	4826.5032868385315
55	6.0	2.1213202	9.0	4.0	157.25	127.8483	361.0	45.0	4.2	3.3105893	11.0	0.0	294.6	221.56499	841.0	1.0	1000.0	1000.0	219999	2.3857212	2.3857608	-2.112119	0.65283054	1.51882	0.10000002	4921.170432806015
56	12.5	6.1032777	17.0	2.0	92.25	90.07879	234.0	8.0	8.7	5.5145264	18.0	1.0	242.0	225.49013	823.0	0.0	1000.0	1000.0	223999	2.2415624	2.2417498	-1.9626877	0.65404665	1.5178939	0.10000002	5014.902327775955
57	2.75	1.9202864	5.0	0.0	419.25	269.19638	818.0	111.0	5.4	4.2708316	14.0	0.0	322.0	219.55682	903.0	140.0	1000.0	1000.0	227999	2.1316714	2.1318257	-1.8548746	0.6468207	1.5148206	0.10000002	5108.240841150284
58	6.0	4.1833	13.0	2.0	219.25	222.2469	589.0	4.0	4.5	4.588028	17.0	0.0	213.4	142.17609	417.0	3.0	1000.0	1000.0	231999	2.0595043	2.0597913	-1.7846669	0.63454837	1.5309455	0.10000002	5199.618452787399
59	6.5	3.905125	12.0	1.0	241.25	165.25038	434.0	10.0	4.9	5.356305	18.0	0.0	346.9	238.59607	750.0	0.0	1000.0	1000.0	235999	2.090708	2.0906959	-1.8147517	0.6313048	1.5251116	0.10000002	5293.097504377365
60	3.25	2.9474566	8.0	0.0	337.75	210.12541	615.0	106.0	6.0	5.5497746	17.0	0.0	328.1	217.8047	647.0	0.0	1000.0	1000.0	239999	2.0282564	2.028323	-1.751217	0.6450703	1.528659	0.10000002	5385.729489326477
61	6.0	6.5574384	17.0	1.0	298.25	310.3662	789.0	0.0	5.8	5.05569	16.0	0.0	358.0	262.0515	850.0	0.0	1000.0	1000.0	243999	1.9803387	1.9804146	-1.7043307	0.64072466	1.5217868	0.10000002	5479.940660476685
62	12.5	7.9214897	22.0	0.0	220.75	311.14334	757.0	1.0	6.4	5.1807337	16.0	1.0	242.2	225.39067	703.0	0.0	1000.0	1000.0	247999	1.9198247	1.9198353	-1.6419942	0.64697725	1.5152029	0.10000002	5573.648291110992
63	9.0	5.87367	17.0	2.0	337.5	247.6222	650.0	6.0	6.3	5.7105165	20.0	0.0	409.3	303.07062	920.0	0.0	1000.0	1000.0	251999	1.904795	1.9047785	-1.6261599	0.63955075	1.5095798	0.10000002	5667.752030611038
64	9.75	7.3271756	17.0	1.0	134.0	118.091064	254.0	0.0	6.1	5.575841	17.0	0.0	292.4	251.39935	922.0	0.0	1000.0	1000.0	255999	1.8269925	1.8271989	-1.5474114	0.63948107	1.4928836	0.10000002	5760.894720554352
65	6.0	5.8309517	16.0	2.0	433.0	242.5706	787.0	102.0	6.5	3.6674242	13.0	1.0	244.7	162.12776	546.0	0.0	1000.0	979.5	259999	1.764148	1.7642349	-1.4838886	0.6549097	1.5076686	0.10000002	5854.56657910347
