Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Optim_A	Optim_B	Optim_c	Optim_q	Optim_r	Optim_s	Optim_Lam	Optim_Nu	OptimCase	Margin	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
31	0.20833333	0.49826086	2.0	0.0	31.291666	39.28685	145.0	0.0	1000.0	37810.0	0.039385416666666666	0.15267245	0.25176013	1.4354255	-0.6768625	3.9366782	6.3083196	40.55455	-2.8912249	0.0	-0.008104334	-5.2154064e-08	-0.008508299	0.09077586	-0.036019724	50.358246	-32.91466	0.08484521	0.0	0.0034155734	0.019197213	0.006291666	0.0034630357	-0.0015298179	0.049309555	0.42180598	0.08484521	1.0	0.0	0.0	1.6667218	0.00943975	960000	1269.7894170284271
32	0.33333334	0.62360954	2.0	0.0	29.375	50.61358	223.0	0.0	1000.0	38968.0	0.03936161616161616	0.16167676	0.29128492	1.3036977	-1.2182027	3.4039261	5.2741094	47.94161	-3.0580301	-3.7252903e-09	-0.009234248	-5.2154064e-08	-0.005153534	0.08848232	-0.03679096	79.32089	-33.899258	0.0542017	0.0	0.004210205	0.019668905	0.004375	0.0042314897	-0.0011092663	0.05781002	0.46265954	0.0542017	1.0	0.0	0.0	1.687063	0.009417145	990000	1310.30916762352
33	0.041666668	0.1998263	1.0	0.0	25.833334	39.723698	172.0	0.0	1000.0	40129.0	0.0393421568627451	0.22029163	0.29254016	1.3444352	-0.8820171	3.7385218	4.6180615	41.94435	-2.3354602	-9.313226e-10	-0.008682494	3.7252903e-09	-0.0017890446	0.10009132	-0.05419962	55.002975	-28.779665	0.0345286	0.0	0.0037957123	0.019987948	0.000833334	0.0038416174	-0.0016263382	0.057618447	0.43577525	0.0345286	1.0	0.0	0.0	1.6670196	0.008854918	1020000	1350.2205231189728
34	0.33333334	0.62360954	2.0	0.0	46.25	51.21625	165.0	0.0	1000.0	41564.0	0.03958476190476191	0.1199385	0.2892962	1.0966953	-0.92725134	4.787169	5.7628584	44.38609	-2.3122792	-3.7252903e-09	-0.008377492	-3.7252903e-08	-0.019218748	0.09537374	-0.04435136	65.000916	-35.699287	0.13858126	0.0	0.004579962	0.014072413	0.02125	0.0046121445	0.0015657771	0.07617982	0.57048815	0.13858126	1.0	0.0	0.0	1.6538041	0.009109522	1050000	1387.1346316337585
35	0.29166666	0.53845197	2.0	0.0	62.125	56.862637	195.0	0.0	1000.0	43220.0	0.040018518518518516	0.15126973	0.33553424	1.2392834	-1.185304	5.699243	7.801337	58.384624	-3.7558188	-7.450581e-09	-0.005592351	-8.940697e-08	-0.036939453	0.0948991	-0.044962898	84.31812	-49.794296	0.31765258	0.0	0.0053493422	0.007181962	0.037125	0.005390966	-0.0021155572	0.107525475	0.8630355	0.31765258	1.0	0.0	0.0	1.6545254	0.008960382	1080000	1423.8549888134003
36	0.29166666	0.53845197	2.0	0.0	59.083332	67.44314	309.0	0.0	1000.0	44885.0	0.04043693693693694	0.19225846	0.31955996	1.3977858	-1.1597836	4.66522	6.3235617	57.076996	-7.6371117	-3.7252903e-09	0.0009192005	7.4505806e-08	-0.03364754	0.09584141	-0.039192706	101.206154	-58.9682	0.5902417	0.0	0.0037247266	-0.00023549773	0.034083333	0.0037853015	-0.0018647949	0.057407707	0.0	0.5902417	0.0	0.0	0.0	1.6546493	0.009203343	1110000	1461.2369813919067
37	0.33333334	0.6871843	2.0	0.0	25.416666	29.873226	101.0	0.0	1000.0	45580.0	0.039982456140350876	0.16315661	0.3524461	1.4858427	-0.87679297	5.375587	5.5961924	44.28681	-6.5838866	-1.3969839e-08	-0.008143485	-1.4901161e-08	-8.827541e-05	0.10511707	-0.035123497	42.48619	-28.025188	0.022601545	0.0	0.0033060175	0.019996567	0.00041666604	0.0033247636	-0.0009737299	0.050578356	0.406607	0.022601545	1.0	0.0	0.0	1.667048	0.009469797	1140000	1501.785091161728
38	0.125	0.3307189	1.0	0.0	61.583332	65.27118	225.0	0.0	1000.0	47193.0	0.04033589743589744	0.31444305	0.2802921	1.571337	-0.6821354	3.3086214	5.2326984	35.8822	-8.850575	1.8626451e-08	-0.004258863	-5.9604645e-08	-0.03677266	0.10172932	-0.062207866	91.520706	-60.35576	0.39751017	0.0	0.0038224435	0.0043534827	0.03658333	0.003823348	0.00027814487	0.08553598	0.93702704	0.39751017	1.0	0.0	0.0	1.6399652	0.009592804	1170000	1544.008889913559
39	0.20833333	0.49826086	2.0	0.0	50.583332	60.68767	213.0	0.0	1000.0	48699.0	0.0405825	0.1678736	0.29108703	1.3610483	-1.1666714	4.393712	5.501105	41.336258	-3.5486312	1.9092113e-08	-0.006066504	7.450581e-09	-0.02571614	0.087844975	-0.044582486	72.14989	-54.2935	0.3554485	0.0	0.0041579087	0.0075887875	0.025583332	0.0041586095	0.00019225138	0.052735128	0.74020374	0.3554485	1.0	0.0	0.0	1.6200458	0.00966427	1200000	1584.6377909183502
40	0.45833334	0.7058781	2.0	0.0	76.458336	88.86318	301.0	0.0	1000.0	50820.0	0.04131707317073171	0.1960928	0.27485478	1.2943258	-0.6523091	5.528049	7.070657	56.067062	-4.199542	-3.259629e-09	0.00067695533	-1.4901161e-08	-0.04195159	0.09486451	-0.04816387	147.34668	-107.282196	0.44737917	0.0	0.0044368305	-0.006499216	0.051458336	0.004456256	-0.0013932429	0.09992599	0.0	0.44737917	0.0	0.0	0.0	1.601316	0.009383215	1230000	1621.8346147537231
