Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Optim_A	Optim_B	Optim_c	Optim_q	Optim_r	Optim_s	Optim_Lam	Optim_Nu	OptimCase	Margin	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
21	5.8333335	1.3437096	8.0	3.0	48.75	30.166552	124.0	0.0	1000.0	28012.0	0.04244242424242424	1.380824	0.52792877	2.3977754	-0.3301133	4.753433	4.5058064	34.1534	-5.144224	6.519258e-09	-0.0090136295	1.4901161e-08	-0.024809945	0.13457876	-0.043605223	29.981026	-13.334765	0.3966021	0.0	0.008784902	0.010757852	0.02375	0.008908209	-0.0027432835	0.06103154	0.9036613	0.3966021	1.0	0.0	0.0	1.6380512	0.009071334	660000	434.6257953643799
22	7.0416665	1.4571424	10.0	4.0	38.333332	29.723263	115.0	0.0	1000.0	29145.0	0.042239130434782605	1.466375	0.49839783	2.397043	-0.18948242	4.554225	3.974317	35.672012	-7.4487677	5.5879354e-09	-0.010926167	4.4703484e-08	-0.013008363	0.14514372	-0.0468463	31.212502	-14.925104	0.14598061	0.0	0.007008065	0.016532818	0.013333332	0.007035954	0.0011958188	0.05127442	0.6510669	0.14598061	1.0	0.0	0.0	1.6159227	0.009495713	690000	454.3075933456421
23	7.125	1.8998355	11.0	3.0	51.041668	32.846207	127.0	0.0	1000.0	30623.0	0.04253194444444444	1.4885939	0.51404554	2.5304744	-0.5912826	4.3256993	3.84107	39.106087	-5.698173	-1.8626451e-09	-0.0077309934	-1.8626451e-08	-0.026209349	0.16211137	-0.04943542	33.044407	-15.837287	0.3523971	0.0	0.0061840625	0.008855586	0.026041668	0.0061857197	0.00031757017	0.06085277	0.8356574	0.3523971	1.0	0.0	0.0	1.5913005	0.009226164	720000	473.8430767059326
24	7.125	1.943204	12.0	4.0	45.083332	36.28925	131.0	0.0	1000.0	31985.0	0.042646666666666666	1.5598983	0.5069578	2.6115403	-0.16305275	4.6794724	4.1979475	35.382843	-3.5845103	-1.0244548e-08	-0.010617653	0.0	-0.021340227	0.14466374	-0.04596657	31.30677	-16.062885	0.19721231	0.0	0.0073085064	0.013873772	0.020083332	0.0073470194	0.0015923674	0.06583826	0.72580016	0.19721231	1.0	0.0	0.0	1.5753314	0.009492815	750000	493.41775369644165
25	7.5	1.2909944	9.0	4.0	44.333332	39.267956	145.0	0.0	1000.0	33196.0	0.04255897435897436	1.6182446	0.52363664	2.565612	-0.21127537	4.707106	4.6624026	34.184296	-6.683519	-1.8626451e-09	-0.008639138	-7.450581e-09	-0.021157049	0.1169956	-0.032655865	34.172836	-19.174232	0.26965114	0.0	0.006236502	0.0139896935	0.019333333	0.006476215	-0.0038610399	0.06218946	0.66767704	0.26965114	1.0	0.0	0.0	1.5350064	0.009327289	780000	513.1725101470947
26	6.9166665	2.1778557	10.0	1.0	34.083332	26.81249	81.0	0.0	1000.0	34168.0	0.042182716049382715	1.5825944	0.5102528	2.5886042	-0.121721126	3.950372	4.313783	40.73988	-10.925324	-7.450581e-09	-0.011239434	-1.1175871e-08	-0.009260583	0.11782277	-0.041043483	23.067207	-12.538143	0.11001694	0.0	0.006763181	0.018276885	0.0090833325	0.006764567	0.00025759795	0.047882408	0.60830927	0.11001694	1.0	0.0	0.0	1.5260147	0.009524867	810000	532.9630756378174
27	7.5833335	1.3202484	10.0	5.0	34.333332	32.25635	120.0	0.0	1000.0	35304.0	0.04202857142857143	1.5873387	0.4949789	2.7045314	-0.34830388	3.653859	3.8011482	32.070503	-6.754744	-9.313226e-09	-0.011506038	7.450581e-09	-0.009350838	0.12428356	-0.042676665	26.662544	-14.9117565	0.10924223	0.0	0.007197219	0.018392568	0.009333332	0.007197342	-8.1680206e-05	0.054192718	0.6255488	0.10924223	1.0	0.0	0.0	1.5087714	0.009480353	840000	552.5677354335785
28	7.375	1.2520816	10.0	5.0	28.25	34.73861	121.0	0.0	1000.0	36225.0	0.04163793103448276	1.6592664	0.49582392	2.7428992	0.0072338725	3.5539474	3.5746675	31.284622	-6.6130524	-1.2572855e-08	-0.011374045	-2.6077032e-08	-0.003579285	0.10145675	-0.028729849	25.642765	-14.031753	0.061105866	0.0	0.007181585	0.019743681	0.00325	0.00718914	-0.0005579765	0.041208506	0.60310936	0.061105866	1.0	0.0	0.0	1.4835742	0.009463733	870000	572.1582796573639
29	7.625	1.7032444	11.0	4.0	48.375	29.849361	147.0	0.0	1000.0	37657.0	0.041841111111111114	1.6373752	0.45540637	2.482596	-0.02087781	4.017109	4.6445923	44.98027	-5.207123	8.381903e-09	-0.00956064	-2.2351742e-08	-0.025701491	0.101615936	-0.03257705	29.126413	-14.41127	0.3030811	0.0	0.007255987	0.011512683	0.023375	0.0072701355	-0.0009543847	0.06437731	0.79388934	0.3030811	1.0	0.0	0.0	1.4485917	0.009184866	900000	591.983451128006
30	7.5	1.5811388	12.0	5.0	44.875	25.318493	96.0	0.0	1000.0	39027.0	0.04196451612903226	1.6965654	0.47515464	2.5347164	-0.09503038	4.650995	4.149967	30.705051	-4.0875506	-9.313226e-10	-0.010296628	3.1664968e-08	-0.016671501	0.09840147	-0.032018248	26.818613	-13.794752	0.19220912	0.0	0.007030552	0.012784304	0.019875	0.0073553245	0.0042165536	0.05474394	0.74157685	0.19220912	1.0	0.0	0.0	1.4175935	0.009584073	930000	611.6378011703491
31	7.7083335	1.5132517	11.0	3.0	40.291668	31.337517	119.0	0.0	1000.0	40289.0	0.04196770833333333	1.7211379	0.4441591	2.541492	0.16867566	4.49059	3.869329	30.122488	-4.8966546	7.450581e-09	-0.010848561	-3.7252903e-09	-0.014901429	0.095463276	-0.027927201	21.464714	-10.953973	0.14886883	0.0	0.0068767923	0.015399802	0.015291668	0.0070150844	0.0026513408	0.05083153	0.6682445	0.14886883	1.0	0.0	0.0	1.3786054	0.009297779	960000	631.1955881118774
