Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Optim_A	Optim_B	Optim_c	Optim_q	Optim_r	Optim_s	Optim_Lam	Optim_Nu	OptimCase	Margin	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
21	1.7083334	2.1110654	6.0	0.0	71.666664	51.404984	173.0	0.0	1000.0	41617.0	0.0630560606060606	0.24932963	0.50740767	2.4855523	-0.8430058	6.105695	5.2042155	42.2634	-6.898904	-2.3283064e-10	0.0012891258	-1.6763806e-08	-0.037519284	0.17625281	-0.064275295	60.486954	-20.454037	0.5367904	0.0	0.006297538	-0.011375668	0.046666663	0.006553354	-0.004213802	0.06940976	0.0	0.5367904	0.0	0.0	0.0	1.8817083	0.009485141	660000	1187.6767747402191
22	1.7916666	2.081249	8.0	0.0	45.708332	46.806767	179.0	0.0	1000.0	43238.0	0.06266376811594203	0.23550639	0.51530886	2.7406964	-1.0703478	5.541129	5.656103	45.39432	-5.523025	-1.8626451e-09	-0.008484142	-1.4901161e-08	-0.023885403	0.18065658	-0.09274751	56.336037	-25.149025	0.19524437	0.0	0.0052487985	0.015620323	0.020708332	0.0057655494	-0.007113193	0.097914755	0.5796755	0.19524437	1.0	0.0	0.0	1.8882697	0.008204931	690000	1248.5913305282593
23	2.4166667	1.8008486	6.0	0.0	60.208332	36.91655	160.0	0.0	1000.0	45002.0	0.06250277777777778	0.309311	0.61257994	2.8839428	-0.88833743	6.7595787	5.630242	45.687935	-3.9732137	1.6763806e-08	0.002320204	2.9802322e-08	-0.034747273	0.19591714	-0.076411545	40.74781	-18.120249	6.0757384	0.0	0.00668204	5.991473e-05	0.035208333	0.0072407615	-0.005893585	0.06216757	10.560579	6.0757384	1.0	0.0	0.0	1.8749573	0.009366232	720000	1303.2377412319183
24	1.4583334	1.682735	5.0	0.0	45.791668	41.291622	157.0	0.0	1000.0	46254.0	0.061672	0.21074338	0.47459695	2.2314606	-0.806936	4.6281104	4.853506	36.118206	-4.448249	-2.7939677e-09	-0.01209539	-1.1175871e-08	-0.031438965	0.100910746	-0.037674967	31.367693	-13.345453	0.38419256	0.0	0.0056611607	0.009428569	0.020791668	0.005665078	0.0004002335	0.040892616	0.77487177	0.38419256	1.0	0.0	0.0	1.875385	0.00955276	750000	1358.606278181076
25	1.875	2.4547997	11.0	0.0	52.791668	34.039165	131.0	0.0	1000.0	48065.0	0.06162179487179487	0.31476215	0.5102323	2.218797	-0.95860475	5.188834	4.988647	33.370342	-4.326133	-9.313226e-09	-0.004462068	5.5879354e-09	-0.026255362	0.16799784	-0.07285242	44.912373	-19.252163	0.5936009	0.0	0.0066434047	0.006166338	0.027791668	0.006973939	-0.0042959023	0.055833142	1.0379626	0.5936009	1.0	0.0	0.0	1.9301382	0.008778084	780000	1419.0583169460297
26	2.5833333	2.4309921	9.0	0.0	56.791668	46.514313	168.0	0.0	1000.0	49903.0	0.061608641975308645	0.3500977	0.5352811	2.2001634	-0.8942478	6.842233	5.5773864	40.992523	-2.5835767	0.0	-0.005318846	2.9802322e-08	-0.035757437	0.18174043	-0.067963295	66.55412	-29.070786	0.4480532	0.0	0.0062222956	0.0073223566	0.03179167	0.0067383307	-0.0064140707	0.07972382	0.921828	0.4480532	1.0	0.0	0.0	1.8952672	0.009222748	810000	1473.654201745987
27	2.7916667	2.9997106	12.0	0.0	57.625	40.87156	153.0	0.0	1000.0	51553.0	0.06137261904761905	0.3832363	0.5496919	2.5424612	-0.68897927	5.347718	4.832541	36.5024	-7.424959	-1.0244548e-08	-0.005780286	-1.8626451e-08	-0.032849684	0.22696163	-0.07624498	44.406403	-20.185999	0.44144037	0.0	0.0063519017	0.0065867216	0.032625	0.0064646895	-0.0029916721	0.079353504	0.982013	0.44144037	1.0	0.0	0.0	1.8832788	0.008546586	840000	1534.0142676830292
28	2.25	2.2592402	10.0	0.0	51.166668	46.69374	163.0	0.0	1000.0	53054.0	0.0609816091954023	0.43640217	0.56093496	2.440951	-0.8099387	5.3736053	5.1143627	36.128708	-5.232728	3.7252903e-09	-0.006873874	0.0	-0.031739406	0.1755919	-0.084515065	51.300404	-23.695787	0.37702435	0.0	0.005266455	0.008969432	0.026166668	0.005447504	-0.003352335	0.06207246	0.76626104	0.37702435	1.0	0.0	0.0	1.8739886	0.008992516	870000	1588.3220102787018
29	2.75	2.2407217	7.0	0.0	63.083332	44.198338	167.0	6.0	1000.0	54996.0	0.06110666666666666	0.47752213	0.5463566	2.4184065	-0.7567548	6.693502	4.9895415	50.061104	-2.3330321	1.1175871e-08	-0.0051910477	0.0	-0.037667904	0.15684721	-0.06288327	58.875072	-27.802803	0.58032066	0.0	0.006599938	0.0036345266	0.038083334	0.006600074	-0.00010982956	0.08862195	1.3475534	0.58032066	1.0	0.0	0.0	1.8286668	0.0089986175	900000	1641.657966852188
30	2.5416667	2.4320629	9.0	0.0	48.833332	48.998867	194.0	0.0	1000.0	56364.0	0.06060645161290323	0.3506229	0.5430483	2.496681	-0.6377012	4.888007	4.203818	32.41245	-4.3389897	1.8626451e-08	-0.006069032	-1.4901161e-08	-0.026314257	0.16319601	-0.06255184	57.293503	-30.19111	0.45988104	0.0	0.0053291116	0.008583666	0.023833333	0.005667385	-0.004102564	0.0497557	0.78793615	0.45988104	1.0	0.0	0.0	1.8087125	0.009246771	930000	1701.6435623168945
