Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	207999	-1.955399	1.7419212	13.3934145	-9.319128	-1.9558129	1.7423464	13.185153	-9.511324	1.8342264	0.014539309	3360.6972284317017
53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	211999	-2.0696487	1.7583483	14.453881	-10.077352	-2.0704587	1.7593724	12.512768	-9.672655	1.9465566	0.014621365	3426.566768884659
54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	215999	-2.1753724	1.7365228	9.360273	-9.3427725	-2.1762857	1.7376755	14.408331	-9.443966	2.0465875	0.015438564	3492.2619256973267
55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	219999	-2.297448	1.7461973	8.4737	-9.355459	-2.299425	1.7490151	8.37152	-9.6389	2.1662164	0.018237282	3556.1999967098236
56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	223999	-2.4387796	1.7747377	7.8013663	-10.208202	-2.443131	1.7823174	7.6683316	-9.673882	2.3006148	0.022075547	3621.4154286384583
57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	227999	-2.572214	1.8423568	11.557195	-9.004236	-2.5730479	1.8441788	14.528794	-9.163469	2.4264922	0.016783718	3686.637664079666
58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	231999	-2.5790954	1.8484117	13.351017	-9.2388115	-2.5791392	1.8485054	16.28012	-9.173484	2.4292917	0.015519209	3751.127923965454
59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	235999	-2.507229	1.7889384	10.091502	-9.488424	-2.507129	1.788704	10.590099	-9.036628	2.3579175	0.014896422	3815.3623836040497
60	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	239999	-2.4259646	1.7656752	13.542858	-8.99963	-2.4260468	1.7655661	14.74887	-9.300841	2.2898152	0.014347524	3880.241682291031
61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	243999	-2.3655484	1.7937677	12.894348	-9.049169	-2.365987	1.7942697	14.592768	-9.366754	2.2385921	0.014753546	3945.335473537445
