Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
42	0.041666668	0.1998263	1.0	0.0	219.45833	179.39551	596.0	1.0	1000.0	219695.0	0.1703062015503876	0.08137035	0.19992927	1.1496695	-0.8536286	13.397543	14.093439	57.099873	-12.804189	-2.3283064e-08	-0.0017949045	-2.9802322e-08	-0.010258451	0.031888284	-0.022360595	397.76205	-308.85977	0	0	1.0	1.5944358	0.0038132602	1290000	2321.9635093212128
43	0.0	0.0	0.0	0.0	134.16667	89.775955	327.0	0.0	1000.0	223634.0	0.16941969696969697	0.047625765	0.23384541	1.1677619	-0.8180837	19.876045	14.447791	70.77889	-11.850733	9.313226e-09	-0.0012086213	2.682209e-07	0.0027211444	0.034655225	-0.025492653	306.56494	-258.98877	0	0	1.0	1.5950227	0.0012865016	1320000	2370.135290622711
44	0.125	0.43898556	2.0	0.0	163.75	142.61699	474.0	0.0	1000.0	228202.0	0.16903851851851853	0.09690077	0.22114024	0.96504503	-0.7651906	14.291467	11.319021	61.956482	-12.5589	3.7252903e-09	-0.0012954138	2.682209e-07	0.0027386434	0.043403774	-0.029784108	233.47368	-192.52179	0	0	1.0	1.5952628	0.0015854342	1350000	2421.5503163337708
45	0.041666668	0.1998263	1.0	0.0	152.41667	128.08426	483.0	10.0	1000.0	232632.0	0.16857391304347827	0.15673845	0.26868322	1.3400819	-0.762852	15.490162	13.667257	69.12382	-15.215751	1.8626451e-09	-0.0013875326	8.940697e-08	0.0031941747	0.047304787	-0.03606027	181.90317	-129.86365	0	0	1.0	1.595348	0.0033114091	1380000	2473.665373325348
46	0.0	0.0	0.0	0.0	153.5	123.25989	431.0	0.0	1000.0	237686.0	0.16857163120567376	0.06008605	0.22898245	1.1144707	-0.80507606	15.79222	14.933234	67.22894	-11.153753	-1.4901161e-08	-0.0008302721	-1.7881393e-07	-0.0012272242	0.03922978	-0.028410967	325.1464	-256.22736	0	0	1.0	1.5953206	0.0019532144	1410000	2521.4327235221863
47	0.083333336	0.2763854	1.0	0.0	182.20833	127.32406	427.0	0.0	1000.0	243433.0	0.16905069444444445	0.08910307	0.22398213	1.0601993	-0.9737256	16.547068	13.43595	69.50937	-11.032679	1.4901161e-08	-0.001304449	-2.2351742e-08	0.003119144	0.059845686	-0.047640424	276.27783	-222.1207	0	0	1.0	1.5951736	0.0025519147	1440000	2576.7245671749115
48	0.0	0.0	0.0	0.0	183.66667	145.75284	499.0	0.0	1000.0	248838.0	0.16927755102040817	0.08830744	0.21156004	1.1171645	-0.48070785	19.619783	15.129991	82.018105	-11.360581	-5.5879354e-09	-0.0015300694	1.7881393e-07	0.0017171782	0.05697994	-0.03907716	316.72388	-261.79453	0	0	1.0	1.5950236	0.0016629101	1470000	2629.439549922943
49	0.20833333	0.57584476	2.0	0.0	170.04167	130.34648	511.0	0.0	1000.0	253554.0	0.169036	0.09340765	0.26415417	1.3170484	-0.68309253	19.466576	15.508078	74.02409	-12.110089	1.1175871e-08	-0.00084097474	8.940697e-08	0.00040605292	0.07183853	-0.05541288	172.96481	-131.55533	0	0	1.0	1.594831	0.0010207805	1500000	2677.924738883972
50	0.083333336	0.2763854	1.0	0.0	158.70833	135.6277	499.0	0.0	1000.0	258751.0	0.16911830065359476	0.0909264	0.26548293	1.2435744	-1.2027591	16.375725	14.026779	65.31679	-12.866789	1.8626451e-09	-0.00087297044	-4.4703484e-08	-0.0021014456	0.056603365	-0.04430604	258.4608	-200.45862	0	0	1.0	1.5947645	0.00096276775	1530000	2721.119882583618
51	0.16666667	0.47140452	2.0	0.0	157.5	129.96217	456.0	0.0	1000.0	264107.0	0.16929935897435897	0.09128103	0.2774073	1.1721272	-1.0982958	17.716463	14.9887705	65.74738	-12.737747	1.7695129e-08	-0.0011314526	1.5646219e-07	-0.0036908865	0.05376864	-0.039669566	252.18571	-212.72382	0	0	1.0	1.5948722	0.00086367235	1560000	2772.882120847702
52	0.083333336	0.2763854	1.0	0.0	163.95833	128.22879	413.0	0.0	1000.0	269249.0	0.16933899371069183	0.14407016	0.24910909	1.2128677	-0.7186825	17.392466	13.731347	62.959755	-20.790726	-1.21071935e-08	-0.001011511	-5.9604645e-08	-0.0027972325	0.055528328	-0.044245027	280.3997	-225.58551	0	0	1.0	1.5948963	0.0006975782	1590000	2817.1084525585175
53	0.16666667	0.4714045	2.0	0.0	177.33333	131.68544	407.0	0.0	1000.0	274649.0	0.16953641975308642	0.12372274	0.24961637	1.3576727	-0.92712784	17.328154	15.091035	71.46414	-18.36132	-1.1175871e-08	-0.00087971333	2.9802322e-08	-0.0032512005	0.066664666	-0.045497656	280.01816	-220.56316	0	0	1.0	1.595017	0.000599726	1620000	2873.0221996307373
54	0.041666668	0.1998263	1.0	0.0	193.45833	160.07993	499.0	0.0	1000.0	279571.0	0.1694369696969697	0.11297822	0.25878266	1.2422366	-0.8039794	17.17761	15.96658	79.40502	-14.1328535	9.313226e-09	-0.002039072	-1.4901161e-08	0.0024104472	0.06966758	-0.055089742	246.96964	-207.79521	0	0	3.0	1.595048	0.0016102339	1650000	2920.2393527030945
55	0.083333336	0.2763854	1.0	0.0	117.375	148.00896	504.0	0.0	1000.0	283063.0	0.16848988095238096	0.09398708	0.24796364	1.2146974	-1.1478854	14.615411	12.711644	60.88058	-15.3050165	0.0	-0.0012042857	1.1920929e-07	-0.00032882765	0.046112724	-0.034435667	270.1209	-228.98721	0	0	1.0	1.5947397	0.0006891426	1680000	2965.9037318229675
56	0.125	0.43898556	2.0	0.0	161.83333	141.93828	422.0	0.0	1000.0	288053.0	0.16845204678362574	0.18288027	0.22987951	1.0881684	-0.627622	12.965395	12.874206	68.05905	-18.234772	1.8626451e-09	-0.001720909	2.9802322e-08	0.0011255294	0.05596484	-0.041842416	280.40833	-233.35562	0	0	1.0	1.5941575	0.0009562882	1710000	3020.590533018112
57	0.083333336	0.3996526	2.0	0.0	144.70833	130.02003	469.0	0.0	1000.0	292588.0	0.16815402298850574	0.10461873	0.23716456	1.6088377	-0.83735967	15.356225	12.185599	56.477528	-14.488322	-1.8626451e-08	-0.004403831	2.9802322e-08	-0.0071249586	0.052824378	-0.040842813	265.9728	-228.55127	0	0	8.0	1.5933312	0.0031339347	1740000	3073.1300041675568
58	0.041666668	0.1998263	1.0	0.0	167.125	96.832466	394.0	25.0	1000.0	297367.0	0.16800395480225988	0.14377555	0.27526334	1.2250218	-1.1456199	16.631735	13.195062	64.006516	-14.976264	-1.8626451e-09	-0.016013391	2.9802322e-08	-0.00737771	0.06416342	-0.04728682	183.99545	-150.34288	0	0	79.0	1.5857317	0.0061054677	1770000	3128.767801761627
