Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
25	5.8333335	1.2133517	8.0	2.0	217.125	71.92896	396.0	87.0	1000.0	208700.0	0.26756410256410257	1.5073273	0.5292768	2.5356839	-0.36029106	24.0845	14.6975565	90.60243	0.72870404	-7.450581e-09	-0.011415098	-3.7252903e-09	0.002880333	0.18692209	-0.07080619	190.34146	-75.75357	0	0	1.7507856	0.0	1.4589343	0.009457772	780000	2036.6188142299652
26	5.875	1.6409473	10.0	2.0	245.16667	97.51096	468.0	101.0	1000.0	215887.0	0.2665271604938272	1.5508757	0.54155815	2.5052722	-0.54554105	23.68208	15.609024	88.57885	2.0133119	2.7939677e-09	-0.010742476	-1.8626451e-08	-0.00286726	0.18558058	-0.06226283	190.47581	-70.305725	0	0	1.8274511	0.0	1.4372245	0.009634649	810000	2122.3860008716583
27	5.375	1.6535946	8.0	2.0	246.25	118.18674	503.0	25.0	1000.0	223192.0	0.2657047619047619	1.592869	0.5496944	2.6024492	-0.6612464	25.289618	16.746841	91.42597	1.9651773	-1.8626451e-08	-0.010867942	-4.4703484e-08	0.003751535	0.15206833	-0.05788096	195.03038	-76.05972	0	0	1.8499253	0.0	1.411896	0.009586506	840000	2197.3959650993347
28	6.5	1.3540064	9.0	4.0	199.20833	94.14837	405.0	47.0	1000.0	229522.0	0.2638183908045977	1.5760571	0.51991093	2.6664374	-0.9878744	23.249992	15.828527	87.60847	-2.8983567	-2.3283064e-09	-0.012468075	-4.4703484e-08	-0.015436461	0.16501501	-0.06445949	174.43839	-65.50548	0	0	1.5795403	0.0	1.414694	0.009627065	870000	2284.029408454895
29	6.2916665	1.4282614	10.0	4.0	236.04167	116.760605	460.0	73.0	1000.0	236695.0	0.2629944444444444	1.6703485	0.50549066	2.5665164	-0.3712261	23.543423	18.136389	91.666756	-4.0062413	3.7252903e-09	-0.011837356	5.9604645e-08	0.0046165073	0.14687309	-0.046883225	169.38905	-70.39353	0	0	1.678048	0.0	1.3968322	0.009589583	900000	2365.625529527664
30	6.7916665	1.8022941	10.0	3.0	210.70833	94.43493	359.0	67.0	1000.0	243417.0	0.26173870967741936	1.6515112	0.49957502	2.5769897	-0.2410915	22.882986	14.836445	86.36592	-0.91542256	5.5879354e-09	-0.011875726	-4.4703484e-08	0.0013385992	0.17705902	-0.065302394	179.4886	-73.09547	0	0	1.6985168	0.0	1.3809915	0.00952417	930000	2452.226899623871
31	5.9166665	1.9346977	10.0	3.0	235.91667	132.77766	583.0	19.0	1000.0	250431.0	0.260865625	1.7189612	0.5689302	2.7953908	-0.51009804	25.128538	17.74915	99.56656	-1.1781257	-3.7252903e-09	-0.0112691	1.8626451e-08	-0.0049987286	0.140423	-0.051859178	204.41745	-82.56199	0	0	1.7475559	0.0	1.350381	0.009782448	960000	2523.9424090385437
32	6.375	1.57619	10.0	3.0	247.70833	89.08866	493.0	95.0	1000.0	257869.0	0.26047373737373736	1.7152592	0.5322281	2.7288582	-0.16070601	24.359156	16.243006	89.90586	-2.968337	-7.450581e-09	-0.012144547	-6.3329935e-08	0.0005369494	0.15977785	-0.05807011	180.17522	-72.83675	0	0	1.6064303	0.0	1.3372805	0.009630416	990000	2605.5146429538727
33	6.0	1.3844373	9.0	3.0	222.58333	84.48812	408.0	48.0	1000.0	264464.0	0.259278431372549	1.7115337	0.5462512	2.7236524	-0.32704923	24.31755	14.964245	100.5476	-0.22616246	-2.3283064e-10	-0.011522371	8.940697e-08	0.005801338	0.14713527	-0.056726314	187.53302	-83.6536	0	0	1.683518	0.0	1.3318222	0.009474555	1020000	2679.5447256565094
34	6.6666665	1.3743685	10.0	5.0	236.66667	109.83763	443.0	77.0	1000.0	271335.0	0.2584142857142857	1.744241	0.5077711	2.8357437	-0.5084119	23.976591	15.394262	95.70251	-3.020146	1.3038516e-08	-0.011227083	1.4901161e-08	-0.0025836825	0.14225076	-0.057955883	183.54184	-80.00418	0	0	1.7977388	0.0	1.2956457	0.009830188	1050000	2764.05215716362
35	7.0	1.190238	10.0	5.0	198.54167	96.5505	381.0	53.0	1000.0	277743.0	0.25716944444444445	1.7900714	0.49859196	2.8134675	-0.34259135	22.461338	16.692707	95.47504	-5.1215634	0.0	-0.009501782	-7.450581e-09	-0.009699302	0.17957948	-0.07707821	174.50146	-79.59109	0	0	2.068917	0.0	1.2777677	0.009682769	1080000	2844.2716131210327
36	6.4583335	1.6827351	9.0	3.0	217.125	93.681786	385.0	36.0	1000.0	284528.0	0.25633153153153154	1.7350589	0.57087773	2.7876086	-0.6237007	21.23243	15.484027	87.443855	-1.6157146	-6.519258e-09	-0.012005944	3.7252903e-08	0.008515977	0.17332704	-0.06737436	181.91034	-81.61559	0	0	1.6559968	0.0	1.2550995	0.009853072	1110000	2924.7268228530884
37	6.2916665	1.2409395	9.0	4.0	198.75	87.66711	405.0	52.0	1000.0	290806.0	0.25509298245614037	1.7509524	0.55732495	2.8331788	-0.53155154	21.8273	14.546765	89.80173	-3.199215	9.313226e-09	-0.010929026	2.9802322e-08	-0.0034096255	0.15831414	-0.06457042	164.96115	-73.09254	0	0	1.8680273	0.0	1.2398415	0.009476212	1140000	3005.4507060050964
38	5.9583335	1.9467744	10.0	1.0	235.0	111.24036	466.0	46.0	1000.0	298068.0	0.2547589743589744	1.657936	0.5435129	2.654096	-1.0061817	23.144382	15.340769	82.56907	-5.2677402	9.313226e-09	-0.011177877	1.7881393e-07	-0.005322653	0.18432847	-0.08219003	193.51663	-91.06456	0	0	1.768575	0.0	1.2278218	0.009848021	1170000	3092.5738611221313
39	6.0833335	1.7539638	9.0	2.0	256.79166	118.782005	558.0	89.0	1000.0	305727.0	0.2547725	1.6538031	0.5536542	2.7282732	-0.5782502	26.09635	17.443983	100.080376	-4.60377	-8.381903e-09	-0.011975838	0.0	0.0020318832	0.20260589	-0.10192515	198.93481	-85.475334	0	0	1.6902105	0.0	1.2236247	0.009602763	1200000	3165.7181520462036
40	6.6666665	2.1730673	10.0	2.0	196.5	96.70832	437.0	39.0	1000.0	311719.0	0.253430081300813	1.7449257	0.5493685	2.9211886	-0.77097285	23.000675	15.071856	88.0697	-4.063721	0.0	-0.011203282	5.9604645e-08	-0.0076913508	0.17588815	-0.0762868	176.33545	-88.23953	0	0	1.7401359	0.0	1.2178004	0.009403592	1230000	3247.7269508838654
41	6.4583335	2.0611317	9.0	0.0	225.25	136.46985	562.0	16.0	1000.0	318452.0	0.25273968253968254	1.7411944	0.5921884	3.0713017	-0.4400491	21.624954	16.193897	90.32578	-1.9076817	-9.313226e-09	-0.012063064	5.9604645e-08	-0.0028622216	0.16597886	-0.07635981	186.83931	-88.086105	0	0	1.6700978	0.0	1.2057165	0.009524556	1260000	3326.3289697170258
42	6.5833335	1.6811868	9.0	1.0	190.625	98.14013	385.0	43.0	1000.0	323802.0	0.2510093023255814	1.7327498	0.5830209	2.7971416	-0.7952766	20.450912	15.489501	87.71913	-5.2935834	-3.7252903e-09	-0.011673799	2.9802322e-08	-0.012024948	0.17202252	-0.08157476	168.9433	-76.03259	0	0	1.7319859	0.0	1.1945305	0.009458078	1290000	3407.2349388599396
43	6.6666665	1.4624941	10.0	3.0	200.45833	112.08256	432.0	19.0	1000.0	329686.0	0.2497621212121212	1.7626128	0.5250789	3.1235998	-0.6829795	20.38702	14.270379	91.07015	-4.6028023	-1.7695129e-08	-0.01051867	4.4703484e-08	0.005524978	0.16669898	-0.08414194	147.76788	-65.40056	0	0	1.8662962	0.0	1.1966372	0.009614833	1320000	3488.1432135105133
44	6.625	1.5224022	10.0	3.0	215.95833	87.46689	366.0	29.0	1000.0	335850.0	0.24877777777777776	1.7831433	0.523448	2.8147073	-0.71887994	21.161932	14.85679	82.61254	-3.5551353	-1.8626451e-09	-0.012141445	1.3411045e-07	-0.014603296	0.15811636	-0.07230134	186.23528	-88.77522	0	0	1.6072701	0.0	1.1834418	0.009510608	1350000	3565.790796518326
45	6.875	1.615356	11.0	4.0	242.125	97.51424	403.0	71.0	1000.0	342530.0	0.24821014492753624	1.8259338	0.48987785	2.9429772	-0.058470838	21.844946	17.468561	99.732765	-4.844728	-1.1175871e-08	-0.0110914735	-6.7055225e-08	-0.00040747225	0.16718	-0.07805264	175.92819	-86.39743	0	0	1.8393435	0.0	1.1551625	0.00951373	1380000	3647.1258194446564
46	6.6666665	1.280191	10.0	4.0	167.16667	102.281334	445.0	38.0	1000.0	347468.0	0.24643120567375887	1.8154613	0.52324766	3.1852202	-0.4832044	19.68673	13.813326	96.9665	-6.274384	-6.519258e-09	-0.010601468	-2.9802322e-08	-0.00075570773	0.1455751	-0.071546346	163.34012	-94.24846	0	0	1.8647678	0.0	1.1574764	0.009946175	1410000	3728.4409108161926
47	6.875	1.5086557	9.0	3.0	227.58333	92.9574	425.0	34.0	1000.0	354410.0	0.24611805555555555	1.7836556	0.48817286	2.866111	0.02287071	21.360743	16.150639	87.00598	-8.261123	-1.4901161e-08	-0.011203164	7.4505806e-08	0.0017450941	0.16538039	-0.06577337	167.97064	-77.05008	0	0	1.7781662	0.0	1.1608645	0.009854339	1440000	3808.5709874629974
48	6.4583335	1.4994211	9.0	3.0	232.33333	104.36422	524.0	92.0	1000.0	361217.0	0.24572585034013605	1.8136843	0.5292875	2.910837	-0.1570201	22.498663	15.75981	89.406746	-5.6773667	1.4901161e-08	-0.011110352	-7.450581e-09	0.0056336457	0.15742144	-0.08245923	173.20514	-89.80796	0	0	1.7855816	0.0	1.1532161	0.009680848	1470000	3886.0605969429016
49	6.4166665	1.3202484	9.0	3.0	218.95833	141.63994	589.0	8.0	1000.0	367624.0	0.24508266666666667	1.8020693	0.5069299	2.965957	-0.2520912	21.682167	15.78097	90.33066	-3.0394602	1.4901161e-08	-0.011824951	-3.7252903e-08	-0.0064460067	0.13710225	-0.06965104	160.39731	-86.174255	0	0	1.7306279	0.0	1.1347828	0.009908332	1500000	3973.738086938858
50	6.6666665	1.4043583	9.0	2.0	193.08333	93.13562	367.0	26.0	1000.0	373044.0	0.24381960784313725	1.8005568	0.499874	3.1554987	-0.5037357	20.249077	15.31043	97.396164	-5.6795893	5.5879354e-09	-0.009903073	8.940697e-08	-0.016458929	0.13361523	-0.068690345	150.56223	-79.60843	0	0	1.9637291	0.0	1.1382202	0.009708827	1530000	4050.05784535408
51	6.3333335	1.6499158	9.0	1.0	220.58333	81.40072	368.0	104.0	1000.0	379088.0	0.2430051282051282	1.764987	0.5458363	2.9255993	-0.46021593	18.731262	14.031555	89.40383	-5.6606565	1.4901161e-08	-0.010903267	-3.7252903e-08	-0.0036458047	0.16998507	-0.08521432	145.82928	-68.530785	0	0	1.8199544	0.0	1.1267841	0.009711936	1560000	4136.087723016739
