Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Optim_A	Optim_B	Optim_c	Optim_q	Optim_r	Optim_s	Optim_Lam	Optim_Nu	OptimCase	Margin	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
21	0.083333336	0.2763854	1.0	0.0	100.125	188.18947	773.0	0.0	1000.0	42463.0	0.06433787878787879	0.034273744	0.114161484	0.5110593	-0.43791276	3.3038294	3.5997434	35.975803	-6.7599435	1.8626451e-09	1.2742821e-05	-1.0430813e-07	-0.064053625	0.02540905	-0.013647053	429.66235	-297.26764	0.30308414	0.0	0.007566408	-0.005921817	0.075125	0.007582748	-0.0018861699	0.21772261	0.0	0.30308414	0.0	0.0	0.0	1.9466705	0.008468952	660000	1277.746479511261
22	0.0	0.0	0.0	0.0	99.333336	174.98897	667.0	0.0	1000.0	45287.0	0.06563333333333334	0.09504791	0.158058	0.6977293	-0.3269045	7.506984	11.372004	68.85828	-8.045181	-3.7252903e-08	-0.00862683	-2.3841858e-07	-0.076034054	0.027288584	-0.016598627	491.19446	-352.6278	0.12092815	0.0	0.0072350656	0.009269217	0.07433333	0.007257578	0.0034047042	0.51491535	0.8834861	0.12092815	1.0	0.0	0.0	1.9748361	0.009013653	690000	1339.9823570251465
23	0.0	0.0	0.0	0.0	44.0	131.1764	631.0	0.0	1000.0	46779.0	0.06497083333333334	0.027686527	0.13635698	0.5628432	-0.44716868	7.1830053	10.025555	69.55683	-10.514254	-7.450581e-09	-0.012673419	2.0861626e-07	-0.023234319	0.01881073	-0.011575624	341.01743	-146.52629	0.04965953	0.0	0.008420837	0.019040942	0.019	0.008518305	-0.00605706	0.37641114	0.665018	0.04965953	1.0	0.0	0.0	1.9921435	0.0091123115	720000	1404.9931864738464
24	0.041666668	0.1998263	1.0	0.0	72.208336	84.862625	334.0	0.0	1000.0	48603.0	0.064804	0.063237175	0.124883786	0.6121902	-0.35489535	5.0803213	5.6274	46.178177	-7.3721004	-3.7252903e-09	-0.0072035785	2.6077032e-08	-0.045730397	0.032266796	-0.020151025	174.87323	-85.861435	0.26211792	0.0	0.0077555156	0.008510523	0.047208335	0.007927609	-0.005777635	0.19397114	0.95461273	0.26211792	1.0	0.0	0.0	1.9695262	0.008491965	750000	1464.2038776874542
25	0.0	0.0	0.0	0.0	105.041664	151.1962	505.0	0.0	1000.0	51402.0	0.0659	0.079492874	0.17426966	0.8768948	-0.5734989	6.5938697	8.175698	54.41834	-5.303673	4.656613e-09	6.085058e-05	4.4703484e-08	-0.080719516	0.034116365	-0.024122532	325.77905	-182.16966	0.25151324	0.0	0.00798923	-0.00026394485	0.08004166	0.008000155	-0.0018585051	0.31616095	0.0	0.25151324	0.0	0.0	0.0	1.9446368	0.008717841	780000	1520.1091680526733
26	0.083333336	0.2763854	1.0	0.0	49.708332	78.84504	285.0	0.0	1000.0	52855.0	0.06525308641975308	0.0903925	0.16767867	0.7427182	-0.71156543	5.8395777	8.265553	55.699104	-9.988551	-4.656613e-09	-0.011976914	-2.9802322e-08	-0.027931735	0.036122613	-0.025051955	151.87009	-110.73715	0.054829486	0.0	0.007685572	0.01730046	0.024708332	0.007758774	0.004068745	0.22615027	0.666514	0.054829486	1.0	0.0	0.0	1.9431726	0.008917804	810000	1577.3244934082031
27	0.0	0.0	0.0	0.0	43.416668	107.88649	397.0	0.0	1000.0	53919.0	0.06418928571428571	0.09386601	0.14382294	0.8438855	-0.48944223	6.7199197	9.088755	61.330757	-6.3437057	6.519258e-09	-0.011937779	1.0430813e-07	-0.016977036	0.02730864	-0.016557463	210.64989	-129.23337	0.077410184	0.0	0.008196319	0.017976051	0.018416667	0.008198038	-0.0005366168	0.16758008	0.6752464	0.077410184	1.0	0.0	0.0	1.9504576	0.00909674	840000	1635.1954805850983
28	0.0	0.0	0.0	0.0	54.5	81.86422	265.0	0.0	1000.0	55574.0	0.06387816091954023	0.0030647086	0.15300134	0.7847448	-0.79355395	3.497775	4.1164217	44.290295	-5.8803506	4.656613e-09	-0.010333244	2.9802322e-08	-0.02860925	0.029264886	-0.018688563	196.2394	-94.605576	0.15293558	0.0	0.0077415644	0.013787241	0.0295	0.0077448944	0.00068296853	0.14007464	0.7493344	0.15293558	1.0	0.0	0.0	1.9563861	0.009076458	870000	1695.9787333011627
29	0.0	0.0	0.0	0.0	41.333332	72.02468	333.0	0.0	1000.0	57220.0	0.06357777777777777	0.075126976	0.20090829	0.6884995	-0.8368438	5.8896747	6.4346886	48.318073	-5.676684	4.1909516e-09	-0.010934377	-7.4505806e-08	-0.01881646	0.030567134	-0.019272571	161.95395	-90.03384	0.102827646	0.0	0.007058326	0.018040465	0.016333332	0.007163434	-0.0037828211	0.13614346	0.62549955	0.102827646	1.0	0.0	0.0	1.945358	0.008803718	900000	1758.7976438999176
30	0.0	0.0	0.0	0.0	43.333332	67.628075	221.0	0.0	1000.0	58497.0	0.0629	0.053073775	0.17419267	0.9283894	-0.7414436	4.2965245	5.213927	37.16392	-5.3897033	-9.313226e-10	-0.012076508	5.2154064e-08	-0.015673876	0.027872432	-0.016590584	135.76901	-64.29064	0.078940555	0.0	0.0087	0.01784378	0.018333333	0.00870158	0.0004961696	0.15587975	0.69825846	0.078940555	1.0	0.0	0.0	1.9250714	0.008894777	930000	1803.341896533966
31	0.041666668	0.1998263	1.0	0.0	33.375	66.4955	315.0	0.0	1000.0	59874.0	0.06236875	0.09248854	0.16301598	0.8141002	-0.80992335	4.0889716	5.261675	53.221745	-6.385997	1.8626451e-08	-0.011469858	-5.9604645e-08	-0.010849238	0.030076899	-0.019022016	153.27405	-100.6129	0.07674846	0.0	0.0065734396	0.019303083	0.008375	0.00665341	-0.0028369974	0.10064414	0.5835566	0.07674846	1.0	0.0	0.0	1.9209203	0.009119097	960000	1866.4484436511993
32	0.0	0.0	0.0	0.0	47.25	88.42052	387.0	0.0	1000.0	61298.0	0.06191717171717172	0.10292914	0.1730018	1.0633525	-0.6764139	3.6292465	4.500707	30.459946	-9.698807	4.656613e-09	-0.011090003	-7.4505806e-08	-0.02085902	0.024973717	-0.01426548	168.92865	-98.1071	0.09928358	0.0	0.0075789555	0.01703316	0.02225	0.0075967913	-0.0017251602	0.16686521	0.667048	0.09928358	1.0	0.0	0.0	1.9110267	0.009238873	990000	1928.1165549755096
33	0.0	0.0	0.0	0.0	77.208336	123.767914	552.0	0.0	1000.0	64134.0	0.0628764705882353	0.05726764	0.17765105	0.8288635	-0.7778996	4.540709	6.9242244	46.427563	-10.600728	1.1175871e-08	-0.0076578446	5.9604645e-08	-0.048129648	0.02691837	-0.017183725	397.94818	-304.00314	0.18155412	0.0	0.0066745966	0.008677155	0.052208334	0.006692644	0.0020843497	0.24072663	0.87704897	0.18155412	1.0	0.0	0.0	1.8718767	0.008932114	1020000	1987.9167807102203
34	0.0	0.0	0.0	0.0	123.333336	149.3867	595.0	0.0	1000.0	67604.0	0.0643847619047619	0.06720829	0.16504636	1.0212227	-0.7462392	10.626842	13.5778	76.10511	-11.477644	9.313226e-10	-0.0027365598	-2.9802322e-08	-0.09616527	0.031773403	-0.021251138	403.57053	-274.43854	0.5590426	0.0	0.006793438	0.0008158233	0.09833334	0.0068012327	0.0019820873	0.5040323	2.8856707	0.5590426	1.0	0.0	0.0	1.858267	0.009115583	1050000	2047.7052915096283
35	0.041666668	0.1998263	1.0	0.0	59.041668	81.787056	306.0	0.0	1000.0	69299.0	0.06416574074074075	0.04594672	0.20181723	0.9461771	-0.9323374	9.960067	9.866554	66.506294	-6.3473606	3.7252903e-09	-0.0097237425	0.0	-0.035694506	0.04039551	-0.026939958	175.11235	-105.973694	0.12100807	0.0	0.0071145007	0.015215952	0.03404167	0.0072648255	-0.0060343165	0.242229	0.68378985	0.12100807	1.0	0.0	0.0	1.825596	0.009038877	1080000	2103.1441736221313
36	0.0	0.0	0.0	0.0	43.875	86.97476	370.0	0.0	1000.0	70587.0	0.06359189189189189	0.04238191	0.21596704	0.89268947	-0.7869351	6.8512125	8.127745	52.20258	-7.4575586	-1.8626451e-09	-0.01274021	-7.450581e-09	-0.018745374	0.039712906	-0.027520921	112.22714	-80.52301	0.07877377	0.0	0.0083716605	0.016958201	0.018875	0.008510709	0.0040355623	0.11712337	0.7026126	0.07877377	1.0	0.0	0.0	1.8032777	0.009228766	1110000	2161.2744600772858
37	0.041666668	0.1998263	1.0	0.0	59.041668	96.922	391.0	0.0	1000.0	72428.0	0.06353333333333333	0.070551194	0.2139906	1.0175223	-0.9581548	3.278989	4.285371	30.195152	-12.841857	-3.5390258e-08	-0.0078053446	-3.7252903e-08	-0.032720916	0.04616469	-0.031973	158.43805	-116.65773	0.24358183	0.0	0.0066824215	0.010310837	0.03404167	0.0067073763	-0.0017276099	0.11960116	0.80504465	0.24358183	1.0	0.0	0.0	1.8054718	0.009183736	1140000	2221.3073852062225
38	0.083333336	0.3996526	2.0	0.0	78.041664	110.83903	367.0	0.0	1000.0	74978.0	0.06408376068376069	0.09559421	0.22048002	1.0507698	-1.0676299	6.8810925	9.337379	51.49216	-10.045181	0.0	-0.0064937146	-3.7252903e-08	-0.053540647	0.044783305	-0.03419927	188.04604	-122.82364	0.27152687	0.0	0.0068096453	0.0062337397	0.053041663	0.00680966	-5.4415563e-05	0.20437054	1.0451723	0.27152687	1.0	0.0	0.0	1.7878873	0.009037991	1170000	2277.717591524124
39	0.083333336	0.2763854	1.0	0.0	103.083336	140.94855	434.0	0.0	1000.0	78146.0	0.06512166666666666	0.12369232	0.20219941	1.0472685	-0.8422156	8.7597275	9.684441	47.088493	-5.2930317	-1.6763806e-08	-0.0008195936	2.9802322e-08	-0.07186661	0.041584212	-0.031038329	357.39777	-232.79044	0.2713359	0.0	0.0071718344	-0.002444052	0.07808334	0.007278991	0.0053953175	0.2716536	0.0	0.2713359	0.0	0.0	0.0	1.7670884	0.009159202	1200000	2341.804622888565
40	0.0	0.0	0.0	0.0	51.75	128.40796	500.0	0.0	1000.0	79593.0	0.06470975609756098	0.055418074	0.17571814	0.8455669	-0.88697624	7.1831026	6.888728	49.228676	-7.198107	-1.4901161e-08	-0.011307915	1.1920929e-07	-0.028259035	0.03463324	-0.024916826	219.91922	-189.31512	0.07354142	0.0	0.007240526	0.01655891	0.02675	0.007268131	0.0023959065	0.2079464	0.66125536	0.07354142	1.0	0.0	0.0	1.7619145	0.009039497	1230000	2391.672218322754
