Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	mmd_entropy	alpha	Time
70	18.25	2.1650636	22.0	17.0	63.5	40.05309	105.0	0.0	17.3	1.9	20.0	14.0	56.7	35.105698	121.0	4.0	1000.0	1000.0	279999	24.498343	24.498262	-24.237246	0.31668636	1.6763631	0.10000002	7449.274082660675
71	18.25	1.9202864	21.0	16.0	52.75	52.513687	131.0	0.0	17.2	1.8330302	20.0	14.0	72.0	46.8743	140.0	0.0	1000.0	1000.0	283999	24.508358	24.508366	-24.246246	0.3111206	1.6755201	0.10000002	7555.086121082306
72	17.5	2.6925824	20.0	13.0	46.0	55.00909	140.0	0.0	17.2	1.7776389	20.0	14.0	52.3	25.569708	96.0	0.0	1000.0	1000.0	287999	24.46975	24.46974	-24.208097	0.31336123	1.6664152	0.10000002	7660.732345581055
73	17.5	3.905125	23.0	12.0	76.5	62.83908	168.0	0.0	17.5	1.5	19.0	14.0	44.8	28.414082	107.0	6.0	1000.0	1000.0	291999	24.483894	24.483854	-24.22275	0.30975476	1.6663207	0.10000002	7766.820227384567
74	16.25	1.9202864	18.0	13.0	62.75	49.554893	138.0	0.0	17.4	1.6248077	19.0	14.0	55.7	50.243507	178.0	0.0	1000.0	1000.0	295999	24.475727	24.475737	-24.21256	0.31563637	1.6627849	0.10000002	7874.513510227203
75	18.5	1.118034	20.0	17.0	37.0	21.505814	53.0	0.0	16.5	1.5	19.0	14.0	91.4	38.087265	144.0	19.0	1000.0	1000.0	299999	24.433302	24.433237	-24.168703	0.31622395	1.6646912	0.10000002	7980.72961640358
76	18.0	1.8708287	21.0	16.0	47.75	7.9490566	60.0	38.0	16.5	1.2041595	19.0	15.0	75.0	28.736736	122.0	38.0	1000.0	1000.0	303999	24.423717	24.423796	-24.161781	0.315266	1.6735113	0.10000002	8087.269435167313
77	18.5	1.6583124	20.0	16.0	45.25	44.426205	119.0	0.0	17.2	1.7776389	19.0	13.0	70.3	41.489876	135.0	7.0	1000.0	1000.0	307999	24.464014	24.464052	-24.200373	0.31430095	1.6676116	0.10000002	8192.725583076477
78	14.5	7.228416	19.0	2.0	20.5	23.081377	56.0	0.0	17.0	2.792848	23.0	14.0	54.7	59.09154	180.0	0.0	1000.0	1000.0	311999	24.438673	24.438696	-24.174925	0.3144192	1.6697406	0.10000002	8301.707071781158
79	16.75	1.47902	19.0	15.0	36.75	28.207933	66.0	2.0	17.5	2.156386	21.0	15.0	53.9	35.800697	120.0	0.0	1000.0	1000.0	315999	24.404425	24.404348	-24.139082	0.32419583	1.662838	0.10000002	8410.133247852325
