Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
48	0.9583333	0.97805786	3.0	0.0	60.833332	54.390305	196.0	0.0	1000.0	83798.0	0.05700544217687075	0.29875487	0.35188797	1.7056595	-1.3789763	3.88953	6.678534	71.226	-8.390576	-2.7939677e-09	-0.011923175	-3.7252903e-08	-0.00022734795	0.08392238	-0.050832152	66.99477	-43.545696	0	0	1.7498229	0.0	1.575535	0.009436065	1470000	2372.0744614601135
49	0.9583333	0.9344859	3.0	0.0	31.375	37.601875	121.0	0.0	1000.0	84769.0	0.05651266666666667	0.30536428	0.33563036	1.9918056	-0.7678369	5.462791	8.036763	67.674095	-7.7751665	1.1175871e-08	-0.01128597	-8.195639e-08	0.0028474145	0.09725382	-0.06908951	73.41359	-55.976162	0	0	1.7873431	0.0	1.5845447	0.009436622	1500000	2425.7987248897552
50	0.5416667	0.7058781	2.0	0.0	47.625	57.077293	219.0	0.0	1000.0	86064.0	0.05625098039215686	0.25330645	0.33087033	1.8193614	-0.9094552	3.6107974	6.5692687	55.52287	-6.3793974	-7.450581e-09	-0.011281949	-2.9802322e-08	-7.627811e-05	0.08265971	-0.058223296	52.57848	-36.787098	0	0	1.7211239	0.0	1.5772724	0.009325156	1530000	2471.8725225925446
51	1.2083334	1.2903218	6.0	0.0	28.958334	36.632725	116.0	0.0	1000.0	86862.0	0.05568076923076923	0.27496666	0.33919916	1.7787335	-1.1080434	4.0586243	6.4584365	89.09151	-7.5705853	3.7252903e-09	-0.01096597	-1.3038516e-08	0.0032935506	0.10484418	-0.06936453	28.692535	-18.88858	0	0	1.7883834	0.0	1.5475763	0.009227298	1560000	2525.956419467926
52	0.9583333	1.2409395	4.0	0.0	59.0	54.470177	194.0	0.0	1000.0	88428.0	0.05561509433962264	0.29153222	0.3364218	1.9619708	-0.65669304	3.6841364	4.9249425	43.66448	-5.716331	0.0	-0.011435709	-7.450581e-09	0.00023087859	0.104458876	-0.06556808	87.88962	-62.862923	0	0	1.7652869	0.0	1.5073123	0.009464196	1590000	2572.165234565735
53	0.9166667	1.2555432	4.0	0.0	69.833336	85.60163	313.0	0.0	1000.0	90605.0	0.05592901234567901	0.284944	0.3542151	1.9040315	-0.7431341	5.75017	8.470365	63.464024	-7.25336	3.7252903e-09	-0.010335859	2.9802322e-08	-0.0062771603	0.10621308	-0.068585336	128.96805	-73.29845	0	0	1.9225358	0.0	1.5075378	0.009525118	1620000	2621.0273294448853
54	0.75	0.8779711	2.0	0.0	38.291668	46.893032	163.0	0.0	1000.0	91864.0	0.05567515151515152	0.29182968	0.36770582	2.2235441	-1.0888699	6.5622697	8.352913	64.19089	-4.932766	-7.450581e-09	-0.012416245	-4.4703484e-08	-0.0050582816	0.10665001	-0.0743204	90.58185	-66.00633	0	0	1.6518986	0.0	1.4946468	0.009136163	1650000	2668.2804503440857
55	1.5416666	1.5540047	5.0	0.0	31.083334	29.080229	104.0	0.0	1000.0	92721.0	0.05519107142857143	0.37553418	0.3729652	2.101011	-0.7871583	5.2636333	6.156483	41.397926	-9.408459	-3.7252903e-09	-0.010428815	5.9604645e-08	0.0014122423	0.118071795	-0.07724525	30.5336	-19.221241	0	0	1.8875413	0.0	1.4894855	0.009469773	1680000	2717.0862414836884
56	0.5833333	0.8122329	3.0	0.0	41.166668	55.39304	184.0	0.0	1000.0	93886.0	0.05490409356725146	0.31682542	0.3638	1.9407399	-0.58606285	2.6347005	4.890321	44.757484	-5.3611126	-2.7939677e-09	-0.011271256	-4.4703484e-08	-0.0034089498	0.08393152	-0.06401219	71.07854	-36.907974	0	0	1.7367249	0.0	1.468457	0.009329213	1710000	2765.985344648361
57	1.0	1.4142135	6.0	0.0	54.791668	74.45747	268.0	0.0	1000.0	95367.0	0.054808620689655176	0.25240073	0.34281486	1.7094967	-1.2115275	4.02973	5.9610887	43.436512	-5.8787847	5.5879354e-09	-0.010090969	-5.9604645e-08	0.0013995543	0.10657607	-0.06883119	131.8514	-72.43357	0	0	1.9533092	0.0	1.4601511	0.009351103	1740000	2820.977979660034
