Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
33	3.9583333	1.2740737	7.0	1.0	7.6666665	9.65948	36.0	0.0	1000.0	28359.0	0.02780294117647059	0.95485336	0.6507606	2.131291	-1.267766	1.4950693	1.8692975	20.510208	-0.53119737	9.313226e-09	-0.0074920347	3.7252903e-09	-0.011282193	0.20359614	-0.05920651	5.087099	-2.4712923	1.3258777	-0.016912699	2.6671393	0.0	1.5077207	0.009443125	1020000	857.163325548172
34	3.5416667	1.442774	5.0	0.0	9.5	16.81765	65.0	0.0	1000.0	28726.0	0.027358095238095237	0.85863125	0.73119056	2.2771864	-1.5649995	0.8137227	1.7435669	22.998316	-0.4223655	-1.8626451e-09	-0.008621277	-9.313226e-09	-0.011100303	0.21042702	-0.066282496	8.555482	-3.832104	1.308965	-0.0175637	2.2203932	0.0	1.5172989	0.00980264	1050000	882.3146612644196
35	3.8333333	1.1785114	6.0	2.0	10.333333	12.442088	40.0	0.0	1000.0	28995.0	0.026847222222222224	0.8671219	0.723999	2.2045176	-1.4167213	1.056412	1.9116879	24.798971	-0.8013059	8.381903e-09	-0.0074786125	7.450581e-09	-0.011531649	0.20862597	-0.019751487	5.8867755	-3.0921533	1.2914013	-0.018025637	2.5395906	0.0	1.5162053	0.0093721915	1080000	911.7456378936768
36	3.7083333	1.5673537	8.0	1.0	6.5416665	11.210036	50.0	0.0	1000.0	29205.0	0.02631081081081081	1.0333009	0.6874413	2.2427003	-1.1287355	0.8590702	1.7112411	23.261047	-0.6142386	3.0267984e-09	-0.0061896127	1.3969839e-09	-0.007940561	0.25026172	-0.07651152	3.1896384	-0.78674424	1.2733756	-0.018949509	3.1727579	0.0	1.5091096	0.0092223175	1110000	936.8040635585785
37	4.2083335	1.5540047	7.0	1.0	7.875	11.432091	41.0	0.0	1000.0	29424.0	0.025810526315789475	0.881193	0.7759653	2.4489515	-1.8048977	0.6540048	0.9849092	17.701015	-0.56253004	-6.519258e-09	-0.0063679325	-5.5879354e-09	-0.0078013693	0.22995158	-0.055375867	4.5767493	-2.0018969	1.2544261	-0.019579053	3.0706177	0.0	1.5007708	0.009640727	1140000	964.4516289234161
38	4.0833335	1.552328	9.0	1.0	7.7916665	12.041523	45.0	0.0	1000.0	29697.0	0.02538205128205128	0.9061402	0.7466528	2.368545	-1.3360547	0.78834134	1.7269789	23.183098	-0.6310747	-9.313226e-09	-0.007272768	-5.122274e-09	-0.010584183	0.24509268	-0.069631144	4.9568815	-1.4505157	1.2348471	-0.02013719	2.6786656	0.0	1.4927053	0.008812528	1170000	987.5806658267975
39	4.2916665	1.6703085	8.0	1.0	13.791667	15.879702	61.0	0.0	1000.0	30076.0	0.025063333333333333	0.89369273	0.7250352	2.2812276	-1.2169183	0.8900581	1.8447225	21.518593	-0.50250953	-2.3283064e-09	-0.007937931	7.450581e-09	-0.010336421	0.20370576	-0.051132344	6.014657	-1.7869705	1.2147099	-0.019801974	2.5228002	0.0	1.486641	0.00919182	1200000	1015.4288537502289
40	4.0	1.0	6.0	2.0	11.916667	16.362856	64.0	0.0	1000.0	30476.0	0.024777235772357725	0.90024585	0.72029537	2.2734401	-1.4744266	1.1821096	2.1361911	23.720076	-0.74995816	0.0	-0.008342916	3.7252903e-09	-0.012936022	0.2101873	-0.05543454	7.6121345	-2.777853	1.1949079	-0.019755483	2.4563196	0.0	1.4957254	0.009497026	1230000	1038.69158244133
41	4.5416665	1.1539485	7.0	3.0	9.208333	9.9330225	33.0	0.0	1000.0	30744.0	0.0244	0.93203706	0.7051613	2.3462446	-1.4184741	1.1543232	1.901376	21.058664	-0.7432667	-7.450581e-09	-0.008135004	-5.5879354e-09	-0.011049628	0.22166446	-0.0661865	4.2863774	-1.9657862	1.1751524	-0.020071864	2.4815407	0.0	1.4943689	0.009498613	1260000	1067.983249425888
42	4.4583335	1.224036	7.0	2.0	9.0	10.36018	34.0	0.0	1000.0	30992.0	0.024024806201550387	0.9797062	0.72628456	2.5519493	-1.3486782	0.8033572	1.4226998	23.686424	-0.56050855	5.5879354e-09	-0.0070629017	1.1175871e-08	-0.008834902	0.21966535	-0.06277808	4.5896645	-1.7432876	1.1550806	-0.020365238	2.750065	0.0	1.492435	0.009064315	1290000	1095.2404007911682
43	4.0	1.5	7.0	1.0	9.208333	12.832184	50.0	0.0	1000.0	31272.0	0.023690909090909092	0.9489057	0.71250176	2.4076495	-1.2118884	0.95435363	1.5810846	19.396091	-0.72864604	-8.381903e-09	-0.0072779898	-1.4901161e-08	-0.008798549	0.20326449	-0.049250845	5.2553616	-1.8883221	1.1347153	-0.020580292	2.7961307	0.0	1.5004622	0.009334147	1320000	1121.2990505695343
44	4.9166665	1.8689717	9.0	0.0	12.791667	13.753724	41.0	0.0	1000.0	31687.0	0.02347185185185185	1.0149126	0.71020967	2.3881547	-1.5013081	1.1761096	1.9363139	24.122196	-0.57480335	-1.8626451e-09	-0.007901184	-1.8626451e-09	-0.011082448	0.25226614	-0.081711754	6.205406	-1.9812877	1.114135	-0.020271659	2.4196377	0.0	1.5176	0.009498781	1350000	1147.3803277015686
45	4.625	1.4379528	8.0	1.0	17.791666	13.877377	39.0	0.0	1000.0	32196.0	0.023330434782608697	1.0465937	0.74704415	2.6643817	-1.4294095	1.4167519	2.2688124	24.565493	-0.33076188	2.7939677e-09	-0.0075947577	7.392373e-09	-0.00907765	0.21114136	-0.052067555	8.840084	-3.2242408	1.0938634	-0.019293308	2.6959856	0.0	1.4984168	0.009619845	1380000	1170.459966659546
46	5.4166665	1.381927	8.0	3.0	13.625	15.792437	48.0	0.0	1000.0	32585.0	0.023109929078014183	1.0468899	0.71236175	2.3790472	-1.1925656	1.5313905	2.0253305	22.617805	-1.7526854	-7.450581e-09	-0.0075534023	-7.450581e-09	-0.010127144	0.20644277	-0.05614779	7.62858	-2.8218975	1.0745701	-0.018991709	2.692585	0.0	1.4776115	0.009691906	1410000	1197.8999783992767
