Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
493	3.5	1.8027756	6.0	1.0	13.75	12.891373	29.0	0.0	0.7	0.78102493	2.0	0.0	698.9	251.3159	941.0	36.0	1000.0	1000.0	1971999	2.4242017	2.9156358	19.435413	-32.556797	2.424015	2.9154398	17.88966	-39.677094	-0.82892305	1.107408	8.742174	-10.574603	-2.3874683	0.19458736	46131.42787647247
494	4.25	3.8324275	9.0	0.0	3.5	4.092676	10.0	0.0	1.5	1.9104973	6.0	0.0	387.0	332.7146	972.0	0.0	1000.0	1000.0	1975999	2.4070854	2.8780572	18.325682	-45.325317	2.407154	2.8782146	17.84359	-35.81064	-0.82143486	1.1166444	9.623768	-8.291329	-2.3711889	0.19519973	46225.24468398094
495	5.5	4.555217	13.0	1.0	14.25	17.369154	43.0	0.0	1.4	1.1999999	4.0	0.0	314.1	312.85922	776.0	0.0	1000.0	1000.0	1979999	2.4244864	2.8628025	24.863049	-33.35477	2.4245503	2.8629215	18.65147	-33.64844	-0.8246214	1.1169751	11.044344	-10.909568	-2.3900878	0.18946701	46319.17225575447
496	3.5	1.5	5.0	1.0	47.0	48.34253	110.0	0.0	1.6	2.3323808	8.0	0.0	522.0	302.3703	907.0	4.0	1000.0	1000.0	1983999	2.4553118	2.847838	18.336958	-32.63318	2.4553318	2.8480422	18.740334	-33.19217	-0.8277839	1.1073179	10.281983	-8.746918	-2.422079	0.18759272	46414.59270071983
497	3.25	1.7853571	6.0	1.0	41.0	34.42383	78.0	0.0	2.3	1.8466185	6.0	0.0	376.4	218.32372	735.0	1.0	1000.0	1000.0	1987999	2.502035	2.8240843	18.416176	-28.26159	2.5020847	2.8240902	18.620111	-29.58506	-0.8321613	1.1039135	23.834206	-9.955126	-2.4702408	0.17695609	46509.55147743225
498	0.0	0.0	0.0	0.0	234.0	220.02045	607.0	41.0	1.4	1.4966629	4.0	0.0	404.0	299.94034	944.0	12.0	1000.0	1000.0	1991999	2.5530505	2.8032758	20.619078	-19.756609	2.5530937	2.8032293	19.67855	-23.8469	-0.8410742	1.100262	12.194759	-9.013634	-2.52222	0.17474899	46603.20029425621
499	2.0	1.0	3.0	1.0	106.0	83.84509	240.0	32.0	2.3	2.0518284	6.0	0.0	320.5	281.14346	799.0	0.0	1000.0	1000.0	1995999	2.6007965	2.7736826	25.286608	-34.95756	2.600737	2.7737083	22.503407	-33.232094	-0.84365	1.0996714	10.570728	-10.244858	-2.5702682	0.17846176	46697.72191667557
500	3.5	2.6925824	8.0	1.0	75.25	61.189766	156.0	3.0	1.8	2.8565714	10.0	0.0	520.6	283.9166	912.0	0.0	1000.0	1000.0	1999999	2.6337004	2.7552633	18.346718	-36.499004	2.633639	2.7556295	17.70019	-34.02308	-0.85762286	1.0886096	7.888949	-7.8812723	-2.603709	0.17190284	46791.02106523514
501	2.25	3.344772	8.0	0.0	132.0	104.45812	255.0	3.0	2.1	2.2561028	7.0	0.0	404.4	252.77864	719.0	0.0	1000.0	916.4	2003999	2.6878912	2.7562346	18.20771	-32.096878	2.6879125	2.7563329	17.65157	-30.26415	-0.84714305	1.1079136	16.126722	-9.268898	-2.6578214	0.17509519	46884.01450610161
502	1.5	2.0615528	5.0	0.0	44.0	53.781967	136.0	0.0	2.1	1.9209373	5.0	0.0	405.8	250.677	832.0	0.0	1000.0	1000.0	2007999	2.7246578	2.7699952	18.244823	-32.478104	2.7245622	2.7695508	17.909704	-32.405907	-0.83940345	1.1157306	10.73928	-8.287467	-2.6938994	0.18582562	46978.68050074577
503	3.75	3.0310888	9.0	2.0	93.5	31.020155	142.0	61.0	3.4	2.9393876	9.0	0.0	480.3	252.64047	932.0	108.0	1000.0	1000.0	2011999	2.7651093	2.7424433	19.802794	-25.382948	2.765215	2.742598	18.25397	-24.89401	-0.8395913	1.1097863	16.261936	-8.004929	-2.7351177	0.18126068	47071.87112545967
504	2.25	1.7853571	5.0	0.0	70.75	46.370113	126.0	1.0	1.0	0.6324555	2.0	0.0	566.3	135.7557	743.0	263.0	1000.0	1000.0	2015999	2.7950072	2.712184	20.995699	-28.494062	2.7949188	2.7118986	18.627005	-27.791971	-0.8486842	1.0944589	8.141996	-9.924952	-2.76607	0.171543	47165.94909310341
505	2.0	2.4494898	6.0	0.0	35.5	56.962708	134.0	0.0	1.4	2.0099752	7.0	0.0	503.7	345.37228	959.0	0.0	1000.0	1000.0	2019999	2.8183339	2.6977727	20.18608	-32.693913	2.8183525	2.6980457	19.15527	-36.53266	-0.85198456	1.0913687	19.718483	-8.60233	-2.789411	0.174233	47259.737038612366
506	3.75	1.47902	6.0	2.0	31.5	30.581858	74.0	0.0	2.3	2.8301945	10.0	0.0	534.1	144.31247	784.0	293.0	1000.0	1000.0	2023999	2.8475676	2.702967	20.645226	-42.326244	2.8476524	2.7035346	19.447727	-46.809006	-0.8403061	1.111545	9.985956	-9.231704	-2.81953	0.1771669	47352.2176463604
507	2.5	2.6925824	7.0	0.0	97.25	60.420918	160.0	0.0	1.3	0.64031243	2.0	0.0	582.0	142.82016	807.0	293.0	1000.0	1000.0	2027999	2.87715	2.7151191	20.97189	-42.256924	2.8771446	2.7145202	19.294506	-41.758568	-0.83743083	1.1142589	9.911268	-10.071851	-2.8487997	0.1754794	47445.17342066765
508	2.0	2.345208	6.0	0.0	134.0	89.8916	270.0	39.0	2.3	2.2825425	6.0	0.0	448.3	304.98428	975.0	44.0	1000.0	1000.0	2031999	2.8957922	2.7110755	18.62461	-33.061256	2.8956738	2.711365	18.161827	-35.659794	-0.83538115	1.1185757	16.156202	-8.495962	-2.867216	0.17883946	47538.23052096367
509	0.25	0.4330127	1.0	0.0	231.5	270.05972	689.0	10.0	2.3	1.4866068	4.0	0.0	424.0	261.47656	765.0	0.0	1000.0	1000.0	2035999	2.9124591	2.6994267	19.024342	-28.333952	2.912536	2.6995223	19.171436	-33.413147	-0.8379949	1.1180637	15.546379	-10.144358	-2.8855584	0.16807337	47630.729979753494
510	1.25	0.8291562	2.0	0.0	166.5	137.89941	383.0	0.0	1.4	1.6248076	4.0	0.0	444.5	287.98447	849.0	0.0	1000.0	1000.0	2039999	2.9671235	2.7211816	20.151646	-23.17618	2.9670963	2.721168	19.469427	-28.04401	-0.82846814	1.123178	11.477112	-8.959239	-2.9393704	0.17515722	47723.76421880722
511	1.75	0.4330127	2.0	1.0	100.0	75.581085	178.0	2.0	1.0	1.0954452	3.0	0.0	421.3	285.51184	890.0	0.0	1000.0	1000.0	2043999	2.9573457	2.7256114	18.95854	-21.167881	2.9573383	2.725991	19.236027	-22.106588	-0.83893204	1.1120433	8.69108	-8.817062	-2.9286914	0.17916162	47816.80438399315
512	1.25	2.1650636	5.0	0.0	63.0	109.1192	252.0	0.0	1.5	1.2845232	4.0	0.0	639.3	144.71492	829.0	329.0	1000.0	1000.0	2047999	2.9511118	2.7241874	18.618109	-23.043655	2.9510968	2.7243757	19.57486	-23.951649	-0.83733	1.1107084	7.8550844	-10.934304	-2.9222283	0.17869632	47910.34208035469
513	3.5	1.6583124	5.0	1.0	143.75	41.517315	178.0	73.0	0.9	1.2206556	4.0	0.0	612.3	261.62112	913.0	0.0	1000.0	986.7	2051999	2.9264653	2.7037108	18.765013	-31.383013	2.9265769	2.703788	20.738298	-27.379211	-0.853391	1.0944108	8.964163	-9.755715	-2.8975074	0.17392018	48003.27456283569
514	2.75	2.6809514	7.0	0.0	84.25	90.311615	217.0	0.0	1.2	1.3266499	4.0	0.0	517.4	270.18927	919.0	3.0	1000.0	1000.0	2055999	2.9088411	2.7354045	19.814922	-27.23771	2.908766	2.7353978	19.18466	-24.688543	-0.8471841	1.0989369	8.435989	-8.912452	-2.878575	0.18491583	48096.318775177
515	4.0	1.8708287	6.0	1.0	111.0	50.57173	167.0	29.0	0.6	1.0198039	3.0	0.0	424.4	235.82333	698.0	5.0	1000.0	1000.0	2059999	2.8758798	2.7292628	21.789875	-32.691418	2.8758862	2.7293	19.718353	-36.954628	-0.8372521	1.1085665	8.249996	-9.2251	-2.8458	0.17696047	48190.17973423004
516	2.75	2.384848	6.0	0.0	88.5	59.61753	145.0	1.0	1.0	1.183216	4.0	0.0	398.5	351.63483	901.0	0.0	1000.0	1000.0	2063999	2.8337622	2.7199113	19.875767	-32.679745	2.8338788	2.7203374	18.503887	-30.702374	-0.8371944	1.1112024	8.119422	-9.7828	-2.8025513	0.18565331	48283.338814496994
517	0.75	1.299038	3.0	0.0	122.75	85.37674	229.0	9.0	2.6	1.9078784	5.0	0.0	386.1	284.19833	914.0	58.0	1000.0	1000.0	2067999	2.812775	2.7428017	21.10488	-24.085012	2.812741	2.7430253	19.812574	-20.888157	-0.82452154	1.1276805	10.4709	-9.16731	-2.7813232	0.1834534	48376.24504041672
518	1.25	0.8291562	2.0	0.0	61.0	62.173145	139.0	0.0	1.7	2.2825425	7.0	0.0	449.1	256.57373	875.0	0.0	1000.0	1000.0	2071999	2.7706568	2.754736	19.567707	-23.033957	2.7705624	2.7546058	18.824425	-24.250164	-0.82568955	1.1229537	9.498825	-10.451821	-2.7384124	0.18899602	48469.876536130905
519	2.75	1.47902	5.0	1.0	81.0	35.234924	125.0	31.0	1.2	1.4	4.0	0.0	349.0	317.68506	751.0	0.0	1000.0	942.8	2075999	2.7276707	2.7530875	18.917297	-26.350912	2.7276795	2.7531419	18.801897	-27.590073	-0.82801586	1.1190464	9.004992	-10.442198	-2.6943939	0.1932229	48562.537204027176
520	2.0	1.8708287	5.0	0.0	145.25	56.402016	199.0	63.0	1.1	1.4456832	4.0	0.0	466.0	364.9778	966.0	0.0	1000.0	1000.0	2079999	2.6851606	2.7690425	19.413498	-29.163076	2.685226	2.769071	18.865667	-29.588505	-0.8340605	1.1109266	7.9943533	-9.228744	-2.6514585	0.19696067	48656.454587459564
521	0.75	1.299038	3.0	0.0	87.75	82.34493	171.0	0.0	0.9	1.0440307	3.0	0.0	520.9	256.1997	851.0	137.0	1000.0	1000.0	2083999	2.6363707	2.7861197	20.179235	-31.744608	2.6364243	2.7863002	19.407867	-38.660828	-0.8228937	1.1255652	11.008019	-9.07504	-2.602416	0.19361265	48750.312430143356
522	1.0	1.2247449	3.0	0.0	236.75	135.75415	430.0	85.0	1.2	1.6	5.0	0.0	380.7	286.12238	728.0	0.0	1000.0	1000.0	2087999	2.5925987	2.76254	20.489891	-27.438866	2.5926056	2.7628276	19.521141	-24.806404	-0.8231112	1.1251253	9.008997	-9.050468	-2.5585034	0.18822734	48845.021975278854
523	2.75	0.4330127	3.0	2.0	89.25	104.17143	263.0	0.0	1.8	1.7776388	5.0	0.0	383.9	234.32347	731.0	98.0	1000.0	1000.0	2091999	2.5662308	2.743462	20.457668	-26.011082	2.5661912	2.7435567	19.311583	-30.687077	-0.8375743	1.1042193	9.70607	-10.587832	-2.5344481	0.18840024	48940.24993085861
524	0.75	0.8291562	2.0	0.0	98.0	66.36264	184.0	4.0	1.3	1.4866068	4.0	0.0	573.3	284.04684	988.0	0.0	1000.0	1000.0	2095999	2.56927	2.7400575	20.930342	-39.156635	2.5692613	2.740265	20.497606	-41.119152	-0.83605844	1.1149864	8.205825	-7.768341	-2.5379717	0.17952052	49033.55639362335
525	1.5	1.5	3.0	0.0	35.75	46.703186	114.0	0.0	0.7	1.4866068	5.0	0.0	521.9	273.73798	852.0	0.0	1000.0	1000.0	2099999	2.5924866	2.7109106	21.026146	-36.924206	2.5924003	2.7110453	22.437166	-38.74521	-0.84576523	1.0954094	11.871593	-10.040109	-2.5633624	0.17496201	49127.3643848896
526	0.75	1.299038	3.0	0.0	63.5	36.20428	109.0	9.0	1.0	1.264911	4.0	0.0	683.8	215.68533	962.0	162.0	1000.0	1000.0	2103999	2.621978	2.6951656	19.953619	-33.769257	2.6221037	2.6950328	19.785433	-31.82219	-0.83941483	1.110941	9.347421	-9.7773	-2.592233	0.18019043	49222.08435320854
527	3.0	4.1231055	10.0	0.0	126.5	108.467735	305.0	12.0	1.2	0.9797959	3.0	0.0	511.2	270.5091	833.0	0.0	1000.0	1000.0	2107999	2.63452	2.6862617	24.544369	-32.36766	2.6344914	2.6864817	24.481516	-31.927504	-0.8487855	1.099603	10.474012	-9.642657	-2.6047056	0.17225501	49316.07238125801
528	2.5	2.291288	6.0	0.0	235.25	199.24403	551.0	0.0	1.3	1.5524174	5.0	0.0	478.7	298.44266	908.0	5.0	1000.0	1000.0	2111999	2.636036	2.6835902	24.719345	-22.837143	2.6359637	2.683687	22.202515	-25.04919	-0.84702396	1.1040722	8.454124	-10.281696	-2.606022	0.18498789	49411.347764492035
529	1.5	0.5	2.0	1.0	67.0	49.63366	119.0	4.0	1.7	1.4866068	5.0	0.0	488.2	290.95734	915.0	13.0	1000.0	1000.0	2115999	2.615375	2.7184234	23.86687	-23.3717	2.6154165	2.7187905	24.734417	-26.557941	-0.8412232	1.1081903	9.047099	-10.482881	-2.5843031	0.18465191	49505.6650698185
530	1.25	1.299038	3.0	0.0	183.0	200.25359	481.0	0.0	1.1	1.2206556	4.0	0.0	432.0	250.72655	771.0	0.0	1000.0	921.4	2119999	2.6015828	2.7177691	19.42918	-18.513285	2.6015909	2.7178335	19.743275	-19.575703	-0.8337304	1.1159616	9.2042675	-9.820169	-2.5714712	0.18005493	49598.801079273224
531	2.5	1.8027756	5.0	0.0	99.75	95.808075	248.0	0.0	2.1	1.5779734	5.0	0.0	363.7	264.1617	729.0	0.0	1000.0	927.3	2123999	2.6033142	2.7153442	19.422228	-26.813845	2.60328	2.7154899	19.328093	-21.652302	-0.8369258	1.1192356	8.5477	-8.225769	-2.5721679	0.1766639	49691.38656640053
532	3.75	3.344772	9.0	0.0	70.25	30.978823	100.0	21.0	2.7	3.4942813	10.0	0.0	488.0	276.32516	852.0	50.0	1000.0	1000.0	2127999	2.6006823	2.7037866	20.501514	-21.347603	2.600719	2.7038362	20.902864	-24.273888	-0.8388323	1.1152118	8.841743	-11.549578	-2.5709925	0.17860907	49785.55811715126
533	1.75	1.0897248	3.0	0.0	78.0	53.164837	169.0	36.0	1.4	1.0198039	3.0	0.0	572.0	244.33624	947.0	189.0	1000.0	1000.0	2131999	2.6307561	2.7101476	20.080177	-20.228603	2.6306555	2.7101655	17.386848	-25.16049	-0.8285243	1.1335851	12.099651	-9.23502	-2.6020415	0.17725345	49878.750549316406
534	3.25	0.4330127	4.0	3.0	123.0	77.82673	208.0	0.0	1.8	1.6	5.0	0.0	378.5	292.0874	837.0	0.0	1000.0	1000.0	2135999	2.6546047	2.7203333	18.14841	-27.719196	2.6545584	2.7203705	19.207497	-26.503572	-0.8420882	1.1158755	11.271124	-8.449714	-2.6254897	0.17698248	49972.95063662529
535	1.25	0.8291562	2.0	0.0	127.5	64.243675	233.0	59.0	1.5	1.5	4.0	0.0	493.5	198.78644	771.0	22.0	1000.0	1000.0	2139999	2.6703315	2.729922	21.292723	-25.908493	2.6704648	2.7299957	21.484114	-29.533964	-0.8458475	1.1142391	9.212276	-8.2916765	-2.6404982	0.1760618	50066.61662149429
536	1.5	1.118034	3.0	0.0	101.25	91.32189	206.0	7.0	3.7	3.6619668	10.0	0.0	438.6	259.56277	726.0	0.0	1000.0	1000.0	2143999	2.6794584	2.7254984	18.332449	-21.537022	2.67946	2.7256224	18.121607	-23.112566	-0.84057975	1.1218354	13.34647	-8.9216	-2.65104	0.17565635	50160.479978084564
537	1.25	2.1650636	5.0	0.0	143.0	158.65843	399.0	0.0	1.1	0.9433981	3.0	0.0	533.3	253.38353	887.0	31.0	1000.0	1000.0	2147999	2.6878428	2.7023575	19.15681	-21.549042	2.687841	2.7022815	17.72923	-21.49511	-0.855126	1.0936643	9.8765335	-8.388687	-2.6596599	0.17273211	50253.25783276558
538	1.5	1.118034	3.0	0.0	154.75	48.178703	236.0	115.0	1.1	1.7578397	6.0	0.0	456.9	304.13925	925.0	0.0	1000.0	1000.0	2151999	2.6887138	2.7190852	20.402988	-23.44976	2.6886997	2.7190425	18.453339	-26.73106	-0.8553089	1.0905902	12.473982	-9.365297	-2.659714	0.17205077	50347.69179868698
539	2.75	1.299038	5.0	2.0	30.25	31.323912	72.0	0.0	1.2	0.97979593	3.0	0.0	420.3	240.45125	773.0	0.0	1000.0	1000.0	2155999	2.6835577	2.695352	19.738686	-25.4292	2.6835496	2.695251	20.74905	-25.845629	-0.85825694	1.0876782	9.201199	-8.640188	-2.6553967	0.17365809	50441.676761865616
540	2.5	1.5	4.0	0.0	81.5	89.326645	231.0	0.0	1.1	1.3000001	4.0	0.0	363.0	204.54976	612.0	0.0	1000.0	1000.0	2159999	2.68845	2.6817229	20.6535	-21.445332	2.6884632	2.6817262	19.431797	-27.113085	-0.85498905	1.094206	7.7948284	-10.118599	-2.6605937	0.17256479	50536.03278017044
541	4.0	2.1213202	7.0	2.0	62.25	28.708666	104.0	24.0	3.2	2.5612497	7.0	0.0	352.0	311.78036	903.0	0.0	1000.0	1000.0	2163999	2.6961994	2.6683288	21.474144	-24.701996	2.6961894	2.6685345	21.111147	-24.501492	-0.85530037	1.0948623	8.637823	-10.04753	-2.6676927	0.17453875	50629.96337556839
542	1.5	0.5	2.0	1.0	89.5	55.409836	154.0	34.0	1.6	1.6248076	5.0	0.0	516.3	241.56161	847.0	128.0	1000.0	1000.0	2167999	2.7150526	2.6656024	19.6089	-24.512796	2.7151494	2.6657944	20.158875	-27.418762	-0.8548392	1.0894442	7.456495	-9.467582	-2.687113	0.16913112	50723.18736433983
543	2.5	2.0615528	5.0	0.0	55.0	44.57578	120.0	0.0	1.4	2.2449944	7.0	0.0	561.1	314.37094	893.0	4.0	1000.0	1000.0	2171999	2.7391686	2.6880593	20.371916	-34.09928	2.7391138	2.6886475	20.955952	-37.11329	-0.8559179	1.0904803	8.892378	-8.867829	-2.7107587	0.1705165	50816.81573343277
544	4.25	2.384848	7.0	1.0	64.25	63.927204	171.0	1.0	2.4	2.9051678	8.0	0.0	416.6	291.09042	811.0	0.0	1000.0	1000.0	2175999	2.7351375	2.6553178	18.672447	-41.183502	2.735044	2.6555064	19.386889	-41.55309	-0.8565471	1.0904037	7.141741	-9.824547	-2.7078624	0.17074917	50911.50170493126
545	3.5	3.905125	10.0	0.0	83.25	76.7443	198.0	0.0	1.0	1.0	3.0	0.0	617.6	198.17427	897.0	359.0	1000.0	1000.0	2179999	2.7431378	2.6776147	19.719238	-58.627064	2.7431734	2.6783311	19.888268	-54.199215	-0.85709774	1.0876966	15.022177	-8.4343815	-2.7137055	0.18417986	51007.477996349335
546	2.5	1.5	5.0	1.0	207.25	126.525444	340.0	0.0	1.7	1.2688577	4.0	0.0	422.5	165.34282	710.0	81.0	1000.0	1000.0	2183999	2.7283616	2.7118008	20.096138	-76.33738	2.7284303	2.7120097	19.988873	-73.86793	-0.8572672	1.0906897	9.621807	-9.118623	-2.6991587	0.18369737	51100.948732852936
547	0.5	0.5	1.0	0.0	215.75	147.12984	389.0	28.0	0.8	1.077033	3.0	0.0	493.5	228.04703	802.0	30.0	1000.0	1000.0	2187999	2.7126215	2.744118	23.375809	-84.75012	2.7126606	2.7445765	24.02786	-94.70756	-0.8497428	1.1061531	10.551696	-8.407193	-2.6824942	0.1847277	51195.07225084305
548	1.0	0.70710677	2.0	0.0	73.75	69.55349	169.0	0.0	1.8	1.0770329	3.0	0.0	380.4	286.7463	936.0	0.0	1000.0	1000.0	2191999	2.686622	2.7543993	21.473236	-95.09458	2.6866882	2.755554	20.840128	-92.786545	-0.84549993	1.110509	14.45209	-8.929431	-2.6558802	0.19670716	51289.08688163757
549	0.75	0.8291562	2.0	0.0	194.0	203.09727	473.0	0.0	1.2	1.3266499	4.0	0.0	439.8	273.35208	771.0	0.0	1000.0	1000.0	2195999	2.65613	2.7145095	20.146889	-85.183586	2.656052	2.7148266	19.811474	-80.1978	-0.84715843	1.1051582	8.412682	-9.554174	-2.6269796	0.18170755	51383.20257949829
550	2.75	1.299038	4.0	1.0	95.25	46.53695	134.0	16.0	2.2	3.0265493	10.0	0.0	470.7	215.71187	762.0	54.0	1000.0	1000.0	2199999	2.6487668	2.6784337	20.505367	-40.94153	2.6487906	2.6783602	20.507677	-39.42165	-0.85511154	1.0894351	13.1544075	-10.942696	-2.6208034	0.17224383	51476.909138679504
551	1.5	0.8660254	3.0	1.0	28.5	28.50877	58.0	0.0	4.5	3.6674242	11.0	0.0	446.3	267.10187	886.0	64.0	1000.0	1000.0	2203999	2.670446	2.681309	20.722082	-35.44091	2.670436	2.681526	20.601316	-40.94475	-0.8521926	1.0934602	10.512417	-12.001006	-2.6430445	0.17225565	51571.59022092819
552	2.5	0.5	3.0	2.0	82.25	36.87394	125.0	32.0	1.3	1.3453624	4.0	0.0	374.3	337.78012	960.0	0.0	1000.0	1000.0	2207999	2.7119431	2.6585395	18.484049	-51.13664	2.7118156	2.6585093	18.46153	-50.436295	-0.85915124	1.0917263	14.308843	-8.082118	-2.6850543	0.17569357	51665.06366491318
553	1.5	0.5	2.0	1.0	49.75	79.39262	187.0	0.0	1.9	2.118962	6.0	0.0	493.6	234.36647	907.0	92.0	1000.0	1000.0	2211999	2.7408552	2.6250188	20.94091	-29.897945	2.7408907	2.6253073	20.30211	-30.062035	-0.856615	1.0970128	10.803844	-9.434618	-2.716228	0.1631978	51759.50529098511
554	1.0	1.0	2.0	0.0	123.75	98.21755	275.0	0.0	0.8	0.7483315	2.0	0.0	358.2	322.2328	823.0	0.0	1000.0	1000.0	2215999	2.7604496	2.6110313	18.93652	-35.2559	2.7604463	2.6114872	18.72243	-33.896397	-0.87230825	1.0866607	10.966384	-8.808485	-2.73639	0.17272137	51853.82279634476
555	0.0	0.0	0.0	0.0	142.25	172.14438	433.0	0.0	0.7	1.2688577	4.0	0.0	266.5	237.61955	722.0	0.0	1000.0	1000.0	2219999	2.8280368	2.5792894	19.398586	-33.95227	2.8280344	2.5791867	19.437218	-30.735355	-0.8850435	1.068936	9.119664	-10.189476	-2.8050036	0.16226605	51947.652369737625
556	1.75	1.7853571	4.0	0.0	110.5	26.744158	153.0	82.0	3.3	3.377869	9.0	0.0	195.9	299.68433	969.0	0.0	1000.0	1000.0	2223999	2.8702781	2.5597436	19.161701	-32.443924	2.870208	2.5593777	18.35104	-29.295702	-0.88531494	1.0661713	9.587348	-8.947722	-2.847832	0.1628088	52042.10071659088
557	0.75	0.4330127	1.0	0.0	162.75	194.09969	483.0	0.0	0.9	0.9433981	3.0	0.0	496.5	313.55167	897.0	0.0	1000.0	1000.0	2227999	2.9214537	2.5856273	19.160471	-38.02508	2.9215581	2.5862377	20.772453	-31.735493	-0.88712186	1.0662153	13.289876	-9.302691	-2.8977926	0.1739253	52135.70008659363
558	1.0	0.70710677	2.0	0.0	119.5	67.562935	234.0	68.0	1.4	1.2806249	4.0	0.0	534.8	197.83064	951.0	163.0	1000.0	1000.0	2231999	2.934275	2.5817254	21.41756	-34.213757	2.934205	2.5818264	21.646564	-37.77426	-0.8877093	1.0615301	9.40099	-9.948732	-2.90947	0.17084609	52228.70489501953
559	1.5	1.118034	3.0	0.0	63.5	58.285934	139.0	0.0	2.0	2.529822	9.0	0.0	512.4	289.76825	963.0	0.0	1000.0	1000.0	2235999	2.9366252	2.5962715	20.655725	-34.780518	2.936628	2.596542	18.458178	-32.676037	-0.8814772	1.061855	10.9916725	-9.004846	-2.9117203	0.17098987	52322.06290721893
560	1.25	1.6393596	4.0	0.0	99.0	95.55627	208.0	0.0	3.0	3.5496478	10.0	0.0	305.9	205.50058	651.0	0.0	1000.0	1000.0	2239999	2.9467654	2.5715327	19.014322	-30.392994	2.946647	2.5713568	18.82599	-28.606724	-0.8697378	1.0748496	7.4598265	-8.801259	-2.9227414	0.16854352	52415.323313474655
561	3.0	2.236068	6.0	0.0	86.5	42.717094	142.0	34.0	1.8	2.4819348	8.0	0.0	458.7	229.27539	918.0	79.0	1000.0	1000.0	2243999	2.939272	2.552	17.791838	-27.311892	2.9394891	2.5520277	17.14042	-28.653746	-0.8708176	1.0797144	10.201842	-8.605621	-2.9143994	0.17442484	52508.548248291016
562	1.25	1.0897248	3.0	0.0	26.5	26.734808	58.0	0.0	1.3	2.0024981	6.0	0.0	441.0	152.07498	731.0	197.0	1000.0	1000.0	2247999	2.9247305	2.5247695	19.412334	-28.271364	2.9246085	2.5255752	19.416714	-34.341293	-0.86731726	1.078624	9.40596	-8.8265	-2.9002092	0.1721887	52601.558681964874
563	2.75	2.58602	7.0	0.0	34.75	35.856483	82.0	0.0	1.2	1.8867962	6.0	0.0	336.6	251.35242	680.0	0.0	1000.0	1000.0	2251999	2.9109519	2.5195732	20.579123	-26.852201	2.910976	2.5209117	19.09269	-28.577503	-0.87161046	1.0755069	11.431278	-8.838732	-2.886465	0.17126456	52695.111488342285
564	1.0	0.70710677	2.0	0.0	102.25	136.78885	333.0	0.0	2.1	2.9478805	9.0	0.0	464.7	277.81616	842.0	0.0	1000.0	1000.0	2255999	2.9231129	2.51856	20.34692	-25.939901	2.9229631	2.5201747	20.738697	-40.1601	-0.87016845	1.0786018	10.699417	-8.696051	-2.8976562	0.17610127	52788.45962691307
565	1.0	0.70710677	2.0	0.0	85.0	53.347916	141.0	1.0	1.5	1.8574176	6.0	0.0	553.2	297.84653	938.0	1.0	1000.0	1000.0	2259999	2.903677	2.518444	20.953823	-33.956726	2.9037123	2.5192807	19.732006	-37.985855	-0.8799336	1.0729825	10.408198	-9.419239	-2.8789482	0.17037931	52882.01294183731
566	3.0	0.70710677	4.0	2.0	89.0	66.68958	190.0	7.0	2.1	3.4770675	12.0	0.0	445.5	276.64606	814.0	24.0	1000.0	1000.0	2263999	2.8894527	2.55816	18.899374	-47.003468	2.8894444	2.5592604	20.031834	-56.302048	-0.8588986	1.0907786	8.402535	-10.486002	-2.8633902	0.17058271	52975.21352267265
567	2.25	2.2776084	6.0	0.0	39.0	45.282448	115.0	0.0	1.4	1.2806249	4.0	0.0	570.1	305.98087	935.0	5.0	1000.0	1000.0	2267999	2.863447	2.592434	19.861074	-48.837303	2.863454	2.5942123	20.087507	-45.645676	-0.8522282	1.0961094	10.624788	-8.924839	-2.8348374	0.19067825	53068.6807281971
568	1.0	1.0	2.0	0.0	48.5	44.83581	121.0	0.0	1.8	2.3151672	6.0	0.0	465.9	160.43968	715.0	131.0	1000.0	1000.0	2271999	2.8130884	2.6339152	18.985132	-55.71897	2.8130736	2.6342983	20.233177	-58.08137	-0.84744334	1.0934926	16.062477	-8.901104	-2.7842243	0.18617173	53161.74966740608
569	1.0	1.0	2.0	0.0	92.5	54.943153	146.0	2.0	1.3	2.238303	7.0	0.0	562.8	204.7075	752.0	143.0	1000.0	1000.0	2275999	2.7676997	2.6312547	17.093	-54.498814	2.7677453	2.6315005	17.929926	-55.22201	-0.8597947	1.079087	11.390206	-8.862786	-2.740088	0.18243866	53255.815019607544
570	0.75	0.4330127	1.0	0.0	119.0	64.370026	221.0	46.0	0.8	0.7483315	2.0	0.0	602.2	151.84782	766.0	229.0	1000.0	1000.0	2279999	2.7743628	2.6007962	18.557737	-48.94877	2.7743044	2.6013477	17.202562	-46.72908	-0.877279	1.0648615	9.201333	-8.333405	-2.7497559	0.17270133	53349.147503614426
