Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
25	0.375	0.69597054	3.0	0.0	51.25	57.14984	162.0	0.0	1000.0	41562.0	0.05328461538461538	0.2044111	0.25329432	0.961543	-0.8755852	5.2632833	7.01502	49.74469	-5.4168158	-6.519258e-09	0.014308898	0.0	-0.0021323557	0.0755485	-0.020579856	74.06266	-33.70835	0	0	1.0	1.5942471	0.025623426	780000	558.0955793857574
26	0.6666667	0.98601323	4.0	0.0	46.083332	51.78877	181.0	0.0	1000.0	42952.0	0.05302716049382716	0.28887117	0.2812328	1.2686768	-0.93849957	6.0666175	7.523933	50.201904	-5.4356008	-9.313226e-09	0.0001639575	2.6077032e-08	-0.0024060989	0.067051105	-0.018543817	58.123344	-26.329079	0	0	1.0	1.5939755	0.0064472873	810000	578.696706533432
27	0.5416667	0.95652	4.0	0.0	49.75	55.328	192.0	0.0	1000.0	44422.0	0.05288333333333333	0.25704092	0.27878338	1.4101543	-1.0494587	5.0252123	7.6385174	47.507866	-3.5112038	1.6763806e-08	0.0040357187	6.3329935e-08	0.0048347553	0.0829626	-0.02105304	68.29403	-29.500366	0	0	1.0	1.5941551	0.011667661	840000	598.2445304393768
28	0.7083333	0.7347997	2.0	0.0	44.75	39.37983	129.0	0.0	1000.0	45810.0	0.052655172413793104	0.23635481	0.26992777	1.1381656	-0.8643282	5.0047803	6.3292084	47.628864	-3.464221	7.450581e-09	0.0022160457	-7.450581e-09	-0.0020730712	0.06831241	-0.016400248	41.20447	-20.564442	0	0	1.0	1.5946962	0.0084114615	870000	616.6547122001648
29	0.5416667	0.76262516	2.0	0.0	75.75	72.82127	312.0	0.0	1000.0	47922.0	0.053246666666666664	0.23682041	0.29716384	1.3240973	-0.84340274	6.131706	8.111018	59.956833	-2.7191684	-2.7939677e-09	0.0026606233	-2.9802322e-08	0.0025370792	0.07344127	-0.02196024	122.04112	-74.80428	0	0	1.0	1.5952598	0.008936785	900000	636.0235602855682
30	0.7083333	0.93448585	4.0	0.0	68.375	60.446815	229.0	0.0	1000.0	49930.0	0.053688172043010754	0.24794702	0.2707092	1.1206188	-1.0222765	6.5538917	8.960415	61.81195	-6.2328267	1.1175871e-08	0.0024091313	0.0	-0.007081829	0.083081156	-0.02391585	87.50639	-56.735382	0	0	1.0	1.5962365	0.010317041	930000	655.7475998401642
31	0.5833333	0.6400955	2.0	0.0	57.333332	53.252285	228.0	0.0	1000.0	51793.0	0.053951041666666665	0.25591603	0.30629882	1.428644	-0.97928226	7.9979815	9.145716	66.67572	-8.016354	3.7252903e-09	0.007978436	1.6763806e-08	-0.0076875985	0.068199754	-0.022767602	87.19827	-51.66954	0	0	1.0	1.597291	0.014810418	960000	675.2868654727936
32	0.625	0.99215674	3.0	0.0	52.333332	49.556927	166.0	0.0	1000.0	53354.0	0.05389292929292929	0.25467855	0.26140818	1.1734499	-1.1242895	6.378376	7.379941	55.557926	-4.7205305	9.313226e-10	-0.0007775	-4.4703484e-08	7.0611015e-05	0.06938629	-0.022715187	37.43363	-19.570332	0	0	1.0	1.5982294	0.004872514	990000	694.9657390117645
33	0.5416667	0.644151	2.0	0.0	44.583332	58.121227	188.0	0.0	1000.0	54631.0	0.05355980392156863	0.22943656	0.30205265	1.42568	-1.1688182	4.460574	6.5299435	56.26799	-2.9309874	-2.6077032e-08	0.0020122177	7.450581e-09	-7.914426e-05	0.06863195	-0.021425113	42.245415	-24.195515	0	0	1.0	1.5990801	0.011363072	1020000	714.6501078605652
34	0.7083333	0.6757198	2.0	0.0	64.708336	49.99957	182.0	0.0	1000.0	56426.0	0.05373904761904762	0.21762165	0.2703424	1.0739055	-1.1106533	5.767221	8.522865	70.47712	-3.5979724	3.7252903e-09	7.79776e-06	1.8626451e-08	-0.001291149	0.07863857	-0.022327004	38.532715	-22.632463	0	0	1.0	1.5999448	0.0052062515	1050000	734.1626200675964
