Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	mmd_entropy	alpha	Time
51	11.75	5.7172985	19.0	4.0	126.75	104.11382	289.0	0.0	6.0	3.0331502	13.0	1.0	48.5	54.24251	194.0	0.0	1000.0	1000.0	203999	14.1307535	14.130656	-13.875623	1.5342147	2.728155	0.10000002	6364.004047393799
52	11.5	5.937171	21.0	6.0	62.5	26.129486	93.0	23.0	7.8	7.717513	21.0	0.0	49.6	60.762157	195.0	0.0	1000.0	1000.0	207999	14.131919	14.132023	-13.871478	1.5272644	2.7165666	0.10000002	6489.202656984329
53	7.0	6.1237245	16.0	0.0	136.0	123.11174	335.0	0.0	6.4	4.1279535	15.0	1.0	88.0	61.577595	209.0	4.0	1000.0	1000.0	211999	14.054823	14.054634	-13.793276	1.5423013	2.7167735	0.10000002	6614.970814466476
54	11.0	5.612486	17.0	4.0	105.0	34.146744	139.0	51.0	12.7	8.718371	26.0	0.0	79.9	99.0893	339.0	0.0	1000.0	1000.0	215999	13.896849	13.896989	-13.628621	1.5749228	2.6877031	0.10000002	6740.048985004425
55	5.25	3.9607449	12.0	2.0	54.5	36.28016	99.0	0.0	6.3	6.7386937	22.0	1.0	49.5	55.667316	156.0	0.0	1000.0	1000.0	219999	13.870269	13.870342	-13.606878	1.5854166	2.7207904	0.10000002	6866.91517829895
56	8.75	6.0981555	19.0	3.0	81.75	88.36112	233.0	17.0	4.7	4.9809637	17.0	0.0	50.5	59.41086	161.0	0.0	1000.0	1000.0	223999	13.7939825	13.794047	-13.526869	1.5617954	2.6987007	0.10000002	6992.899650096893
57	10.0	7.5828753	19.0	2.0	83.75	50.85949	151.0	23.0	7.7	4.879549	15.0	0.0	71.7	55.885685	150.0	0.0	1000.0	1000.0	227999	13.694001	13.694097	-13.427601	1.6134648	2.6547875	0.10000002	7119.068322181702
58	6.25	3.5619516	10.0	1.0	80.0	103.54709	258.0	0.0	6.0	5.7271285	16.0	0.0	106.4	92.62419	311.0	0.0	1000.0	1000.0	231999	13.465017	13.464966	-13.192479	1.631157	2.6684127	0.10000002	7244.9333646297455
59	10.25	5.9739017	16.0	1.0	116.5	76.46404	209.0	39.0	9.4	8.052329	22.0	0.0	76.2	76.73174	278.0	0.0	1000.0	1000.0	235999	13.26937	13.269426	-12.996727	1.686545	2.6563847	0.10000002	7371.093209981918
60	12.25	8.287792	23.0	0.0	76.5	93.14102	235.0	0.0	7.2	6.3055534	22.0	0.0	121.1	150.5008	536.0	0.0	1000.0	1000.0	239999	13.121958	13.121831	-12.846128	1.7035509	2.6914496	0.10000002	7497.836048841476
