Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	mmd_entropy	alpha	Time
85	5.0	1.2247449	6.0	3.0	30.0	31.535694	83.0	0.0	6.7	3.4655447	13.0	1.0	14.8	12.163881	38.0	0.0	1000.0	1000.0	339999	1.6493462	1.649255	-1.4918749	0.6073923	1.4479375	0.05000001	8194.067393064499
86	9.0	3.535534	12.0	3.0	22.25	18.632969	44.0	0.0	5.9	3.832754	14.0	2.0	28.2	60.466187	208.0	0.0	1000.0	1000.0	343999	1.6352799	1.6353542	-1.4796389	0.6047373	1.4682095	0.05000001	8297.441692113876
87	3.5	3.0413814	7.0	0.0	21.5	28.753262	70.0	0.0	5.0	4.494441	13.0	0.0	23.2	35.042263	92.0	0.0	1000.0	1000.0	347999	1.7136661	1.7137158	-1.5599859	0.6040094	1.4765925	0.05000001	8400.062828302383
88	4.5	2.1794496	7.0	1.0	76.0	71.5926	150.0	0.0	7.0	3.1304953	12.0	3.0	40.6	33.941715	103.0	0.0	1000.0	1000.0	351999	1.7489705	1.7488	-1.5953718	0.5996402	1.4679264	0.05000001	8502.535872220993
89	7.75	1.9202864	10.0	5.0	15.0	19.222383	47.0	0.0	4.2	3.310589	10.0	0.0	23.4	31.334326	101.0	0.0	1000.0	1000.0	355999	1.8232385	1.8232759	-1.671613	0.5904258	1.4718896	0.05000001	8604.29477095604
90	6.75	4.656984	12.0	0.0	13.5	14.150971	33.0	0.0	3.5	4.080441	14.0	0.0	10.7	21.13315	72.0	0.0	1000.0	1000.0	359999	1.859271	1.8593336	-1.7041991	0.58903396	1.4676343	0.05000001	8706.162133932114
91	6.0	3.082207	9.0	2.0	38.0	24.596748	77.0	9.0	4.7	3.7161808	11.0	0.0	3.8	9.568699	32.0	0.0	1000.0	1000.0	363999	1.8014703	1.8015773	-1.6425433	0.5961688	1.4490445	0.05000001	8808.2484664917
92	6.25	3.9607449	13.0	3.0	18.5	14.239031	40.0	0.0	8.1	3.9610605	12.0	0.0	20.6	28.178717	95.0	0.0	1000.0	1000.0	367999	1.7748727	1.7750785	-1.620531	0.5845576	1.4654263	0.05000001	8910.628903865814
93	7.0	2.0	9.0	5.0	119.25	143.47539	367.0	23.0	5.3	4.1964273	11.0	0.0	19.4	20.455807	61.0	0.0	1000.0	1000.0	371999	1.8131508	1.8134046	-1.6584284	0.58423865	1.4631327	0.05000001	9012.679661989212
94	6.75	2.1650636	10.0	4.0	216.0	189.27626	485.0	16.0	6.4	5.10294	13.0	0.0	158.2	254.36305	818.0	0.0	1000.0	1000.0	375999	1.7815598	1.781499	-1.6202862	0.6107273	1.4642136	0.05000001	9114.536050319672
95	7.5	3.5707142	11.0	3.0	4.5	4.555217	10.0	0.0	4.1	3.3	9.0	0.0	85.4	202.70184	691.0	0.0	1000.0	1000.0	379999	1.6571681	1.6571308	-1.4928359	0.62354857	1.4581678	0.05000001	9216.498561143875
96	6.5	2.598076	11.0	5.0	41.5	36.00347	93.0	0.0	3.8	3.8157568	11.0	0.0	103.7	270.50732	913.0	0.0	1000.0	1000.0	383999	1.5514957	1.5512868	-1.3860662	0.630809	1.4558434	0.05000001	9319.403862714767
97	5.75	3.7666297	12.0	2.0	52.25	64.30542	162.0	0.0	4.7	3.7161808	12.0	0.0	11.6	19.121717	57.0	0.0	1000.0	1000.0	387999	1.3935246	1.3934014	-1.2250361	0.63481593	1.4388468	0.05000001	9421.072550535202
98	7.25	4.918079	13.0	1.0	123.0	200.54176	470.0	0.0	3.7	3.3778694	11.0	0.0	21.2	25.841053	65.0	0.0	1000.0	1000.0	391999	1.2120221	1.211946	-1.0436308	0.6284543	1.4327276	0.05000001	9523.592355012894
99	5.75	3.269174	11.0	3.0	12.5	15.945219	39.0	0.0	6.5	4.1291647	11.0	0.0	112.1	188.3494	666.0	0.0	1000.0	1000.0	395999	1.1068575	1.1066759	-0.941014	0.63305956	1.4672192	0.05000001	9625.491930484772
100	5.0	3.6742346	11.0	1.0	23.25	16.452583	42.0	0.0	4.5	4.609772	13.0	0.0	9.3	21.14734	69.0	0.0	1000.0	1000.0	399999	1.0476103	1.0477122	-0.8774913	0.6389024	1.4549146	0.05000001	9727.011696577072
101	4.75	1.6393596	6.0	2.0	4.5	7.7942286	18.0	0.0	6.8	3.9698865	12.0	1.0	32.4	33.84435	108.0	0.0	1000.0	1000.0	403999	0.9042848	0.90427595	-0.7326794	0.63929397	1.4431771	0.05000001	9828.017534255981
