Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
72	0.0	0.0	0.0	0.0	48.75	84.43748	195.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	287999	58.83571	29.70571	359.99786	-51.89381	-59.404663	2.196421	4696.0885853767395
73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	291999	58.971264	32.700104	373.61438	-42.285767	-59.63114	2.313048	4761.20303440094
74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7	5.1000004	17.0	0.0	1000.0	1000.0	295999	60.30405	36.25228	384.50247	-46.77793	-61.003517	2.7851572	4826.6341898441315
75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	299999	61.943516	38.02978	372.1443	-69.88797	-62.664104	2.9099445	4892.815694570541
76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	303999	63.97224	38.672974	348.3964	-17.5016	-64.698814	2.7296026	4960.06156873703
77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	307999	63.944164	37.237083	323.70703	-21.97937	-64.544044	2.4736183	5026.24592590332
78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	311999	62.469936	34.927536	320.50958	-59.241333	-63.032642	1.9906119	5092.349959373474
79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.6	283.80002	946.0	0.0	1000.0	1000.0	315999	61.863045	32.76942	325.54227	-17.986069	-62.490875	1.7414194	5158.064209938049
80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	319999	61.99543	30.527506	331.2884	-23.299301	-62.617657	1.7178415	5222.977913379669
81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	323999	61.502316	27.67914	318.46594	-36.607697	-62.099174	1.6035545	5288.959915399551
82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	327999	59.925236	25.218115	290.02023	-13.144921	-60.415207	1.4574858	5354.658465147018
83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	331999	57.21453	23.684181	275.21793	-16.570244	-57.647186	1.2917601	5419.987473011017
84	0.0	0.0	0.0	0.0	66.0	114.31535	264.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	335999	54.149197	22.93876	248.29773	-23.754496	-54.528255	1.1006272	5484.827877044678
85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	339999	50.804035	22.52943	231.89822	-22.962055	-51.174297	1.0102153	5550.455556869507
86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	343999	47.904884	22.496466	212.85756	-32.847958	-48.25775	0.9019613	5615.631799697876
87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	347999	45.6053	22.98758	203.99559	-29.123146	-45.981754	0.8559956	5681.7540781497955
88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	351999	44.442734	24.032946	180.12509	-20.994019	-44.861187	0.8942376	5747.805928468704
89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	355999	43.51684	24.474905	167.10634	-23.5371	-43.915443	0.9006597	5814.162871360779
90	0.0	0.0	0.0	0.0	0.25	0.4330127	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	359999	42.656197	23.138151	163.2805	-20.044254	-43.043903	0.8468162	5880.195869207382
91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	363999	41.273506	21.510305	143.05652	-19.465385	-41.59764	0.73698825	5946.742842435837
92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	367999	39.53238	20.780458	140.20439	-25.841562	-39.86835	0.7278976	6012.867685079575
93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	371999	38.71773	21.156052	153.45245	-25.948956	-39.098415	0.75085145	6078.99000620842
