Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	mmd_entropy	alpha	Time
52	2.75	2.4874685	7.0	1.0	21.75	26.536531	65.0	0.0	2.2	2.6000001	9.0	0.0	90.9	192.52036	628.0	0.0	1000.0	1000.0	207999	4.702121	4.7019024	-4.5059795	0.6825181	1.3385319	0.10000002	5469.724949836731
53	4.25	4.6029882	12.0	0.0	54.25	46.386284	127.0	0.0	3.6	4.1521077	12.0	0.0	101.1	282.81848	949.0	0.0	1000.0	1000.0	211999	4.6174526	4.6174293	-4.420225	0.68597573	1.3477881	0.10000002	5573.567814350128
54	5.75	3.9607449	11.0	1.0	28.0	37.369774	91.0	0.0	2.3	2.570992	7.0	0.0	102.5	249.19481	844.0	0.0	1000.0	1000.0	215999	4.539039	4.5389996	-4.337843	0.7014296	1.3433676	0.10000002	5678.698084354401
55	8.25	1.9202864	11.0	6.0	48.5	18.445868	75.0	28.0	1.9	1.8138356	7.0	0.0	19.1	29.422611	70.0	0.0	1000.0	1000.0	219999	4.4282827	4.428215	-4.2235675	0.72924733	1.3421167	0.10000002	5782.962960720062
56	5.75	4.0233693	10.0	0.0	58.0	86.10459	206.0	0.0	4.1	3.8065732	14.0	0.0	50.5	83.338165	286.0	0.0	1000.0	1000.0	223999	4.2906995	4.290683	-4.0855865	0.73015386	1.3247	0.10000002	5889.596488952637
57	8.25	3.9607449	13.0	3.0	77.75	46.703186	120.0	0.0	2.8	1.9390719	6.0	0.0	11.6	12.443473	42.0	0.0	1000.0	1000.0	227999	4.089809	4.089858	-3.8793187	0.74078137	1.292633	0.10000002	5996.176015138626
58	4.5	2.1794496	8.0	2.0	32.5	41.722298	102.0	0.0	3.8	3.7094474	12.0	0.0	126.3	277.9144	950.0	0.0	1000.0	1000.0	231999	3.8283746	3.8282208	-3.6168628	0.73458207	1.2748532	0.10000002	6100.459489107132
59	4.0	2.236068	7.0	1.0	27.5	33.477604	82.0	0.0	3.6	4.4988885	12.0	0.0	82.8	213.35876	721.0	0.0	1000.0	1000.0	235999	3.6296866	3.6294854	-3.4186463	0.7323827	1.2645725	0.10000002	6195.705630302429
60	7.25	1.6393596	10.0	6.0	48.25	47.22486	126.0	0.0	3.1	2.5475478	8.0	0.0	19.7	22.190313	62.0	0.0	1000.0	1000.0	239999	3.4239445	3.4237437	-3.212298	0.72524583	1.2451491	0.10000002	6285.817863702774
61	5.5	1.8027756	8.0	3.0	18.0	12.629331	33.0	0.0	4.1	3.9610605	11.0	0.0	10.6	14.472043	42.0	0.0	1000.0	1000.0	243999	3.201556	3.2014673	-2.9891386	0.7213085	1.2451228	0.10000002	6373.423162221909
62	4.0	2.5495098	8.0	1.0	26.5	22.852789	59.0	0.0	2.9	3.3600593	9.0	0.0	23.0	48.97346	166.0	0.0	1000.0	1000.0	247999	3.0056202	3.0055022	-2.7916677	0.7218242	1.2368581	0.10000002	6460.931133270264
63	7.0	4.0620193	12.0	3.0	64.25	45.267952	128.0	0.0	3.0	3.7682886	12.0	0.0	14.7	24.839685	84.0	0.0	1000.0	1000.0	251999	2.873097	2.8733146	-2.6567905	0.7185328	1.2788451	0.10000002	6547.479162454605
64	2.5	1.8027756	5.0	0.0	16.5	11.056672	31.0	0.0	3.4	4.029888	10.0	0.0	32.5	48.771404	150.0	0.0	1000.0	1000.0	255999	2.8145115	2.8145156	-2.5994017	0.72261757	1.2940303	0.10000002	6633.958702087402
65	5.25	3.9607449	10.0	0.0	19.25	27.869114	67.0	0.0	4.3	4.2201896	12.0	0.0	17.6	23.883886	56.0	0.0	1000.0	1000.0	259999	2.7423506	2.74241	-2.5244336	0.7234248	1.2789421	0.10000002	6721.4673047065735
66	4.5	3.354102	9.0	0.0	31.25	22.140179	61.0	0.0	4.6	1.9078784	9.0	2.0	26.4	20.460693	64.0	0.0	1000.0	1000.0	263999	2.6309144	2.6308625	-2.4132495	0.72025305	1.2713798	0.10000002	6807.448468208313
67	4.5	2.291288	8.0	2.0	26.0	29.266022	71.0	0.0	3.1	3.8587563	11.0	0.0	16.2	27.065844	79.0	0.0	1000.0	1000.0	267999	2.5786245	2.5786657	-2.36172	0.7136342	1.2777336	0.10000002	6895.59438085556
68	6.5	2.0615528	8.0	3.0	71.25	27.940786	111.0	32.0	3.7	2.9342802	8.0	0.0	19.2	46.183987	154.0	0.0	1000.0	1000.0	271999	2.4991946	2.4990952	-2.2810256	0.7177665	1.264052	0.10000002	6983.314496517181
69	5.25	1.6393596	8.0	4.0	36.75	31.916883	90.0	12.0	4.6	5.1224995	13.0	0.0	4.7	12.231516	41.0	0.0	1000.0	1000.0	275999	2.373651	2.3736918	-2.1529584	0.7201649	1.2580283	0.10000002	7069.441721439362
